TARGET_FID,N,9,0;CODCOMM,C,6;TYPE,C,3;LIBQUART,C,32;AREA,N,19,11;PERIMETER,N,19,11;BATIMENTS_,N,9,0;PATRLIB,C,36;CLEFPATR,C,8;CDCOL,C,1;CDPAT,C,5;CDELEM,C,2;CLASS,C,5;SYMBOLE,N,4,0;SHAPE_Leng,N,19,11;SHAPE_Area,N,19,11
41220;340172;D;LES CEVENNES;1126,31169997;143,603706705;716;Ecole élémentaire Charles Baudelaire;00036501;0;00365;01;BC;109;29,1721130945;44,22470002
41273;340172;D;LES CEVENNES;409,417096746;82,283445742;750;Collège Las Cazes;99999999;0;00000;0;BT;104;277,523123199;1793,14354201
41446;340172;D;LES CEVENNES;1126,31169997;143,603706705;716;Ecole élémentaire Charles Baudelaire;00036501;0;00365;01;BC;109;124,469827299;779,921710012
41478;340172;L;LES CEVENNES;363,576728067;82,9558457656;746;Collège Las Cazes;99999999;0;00000;0;BT;104;72,4599658785;184,143894479
41479;340172;L;LES CEVENNES;1126,31169997;143,603706705;716;Ecole élémentaire Charles Baudelaire;00036501;0;00365;01;BC;109;46,2235183882;88,0098015052
41537;340172;L;LES CEVENNES;409,417096746;82,283445742;750;Collège Las Cazes;99999999;0;00000;0;BT;104;214,888141176;355,357672792
41547;340172;L;LES CEVENNES;831,527687466;113,502583104;692;Mairie annexe François Villon;00013000;0;00130;00;BC;109;23,2325901809;28,9797999969
41578;340172;L;LES CEVENNES;1296,71538845;194,013267455;700;Ecole maternelle Jules Michelet;00106102;0;01061;02;BC;109;63,5193508126;59,7942999883
41589;340172;L;LES CEVENNES;1296,71538845;194,013267455;700;Ecole maternelle Jules Michelet;00106102;0;01061;02;BC;109;24,5231927163;23,7369499771
41598;340172;D;LES CEVENNES;547,703265834;109,611983774;643;Salle Avicenne;00200000;0;02000;00;BT;104;61,501935893;178,388623996
41603;340172;L;LES CEVENNES;1410,44571281;225,140206342;743;Ecole élémentaire Louis Armstrong;00041002;0;00410;02;BC;109;88,9773111129;273,207532456
41604;340172;L;LES CEVENNES;1296,71538845;194,013267455;700;Ecole maternelle Jules Michelet;00106102;0;01061;02;BC;109;73,5792903617;133,346400003
41616;340172;L;LES CEVENNES;1085,90422501;156,62786759;740;Ecole maternelle Geneviève Bon;00041001;0;00410;01;BC;109;12,1047724723;9,0863500107
41622;340172;D;LES CEVENNES;831,527687466;113,502583104;692;Mairie annexe François Villon;00013000;0;00130;00;BC;109;185,889355393;1136,7966
41623;340172;D;LES CEVENNES;831,527687466;113,502583104;692;Mairie annexe François Villon;00013000;0;00130;00;BC;109;18,1299917331;18,4214999954
41629;340172;L;LES CEVENNES;547,703265834;109,611983774;643;Salle Avicenne;00200000;0;02000;00;BT;104;15,1954507638;12,0066000111
41631;340172;D;LES CEVENNES;1973,89453121;193,064260341;669;Médiathèque William Shakespeare;;;;;BT;104;97,0834402142;568,60484994
41636;340172;D;LES CEVENNES;1296,71538845;194,013267455;700;Ecole maternelle Jules Michelet;00106102;0;01061;02;BC;109;302,860460488;1705,48661399
41642;340172;D;LES CEVENNES;1296,71538845;194,013267455;700;Ecole maternelle Jules Michelet;00106102;0;01061;02;BC;109;80,3265415831;271,051850008
41646;340172;L;LES CEVENNES;547,703265834;109,611983774;643;Salle Avicenne;00200000;0;02000;00;BT;104;123,757566458;334,893222576
41647;340172;D;LES CEVENNES;1973,89453121;193,064260341;669;Médiathèque William Shakespeare;;;;;BT;104;163,575898045;664,071650011
41655;340172;D;LES CEVENNES;1170,06988432;199,765726375;706;Ecole élémentaire Joseph Delteil;00143201;0;01432;01;BC;109;74,5196223108;266,985149987
41665;340172;D;LES CEVENNES;1973,89453121;193,064260341;669;Médiathèque William Shakespeare;;;;;BT;104;152,008233128;1193,99329995
41675;340172;L;LES CEVENNES;1296,71538845;194,013267455;700;Ecole maternelle Jules Michelet;00106102;0;01061;02;BC;109;93,8356966346;106,694001008
41694;340172;D;LES CEVENNES;1410,44571281;225,140206342;743;Ecole élémentaire Louis Armstrong;00041002;0;00410;02;BC;109;51,3693725961;122,14350196
41713;340172;D;LES CEVENNES;547,703265834;109,611983774;643;Salle Avicenne;00200000;0;02000;00;BT;104;54,0483455612;130,829399998
41714;340172;L;LES CEVENNES;1973,89453121;193,064260341;669;Médiathèque William Shakespeare;;;;;BT;104;25,1528922395;23,2768000304
41718;340172;D;LES CEVENNES;1085,90422501;156,62786759;740;Ecole maternelle Geneviève Bon;00041001;0;00410;01;BC;109;294,330617779;2093,91538256
41721;340172;L;LES CEVENNES;1170,06988432;199,765726375;706;Ecole élémentaire Joseph Delteil;00143201;0;01432;01;BC;109;7,3841706077;3,3522499997
41725;340172;D;LES CEVENNES;1973,89453121;193,064260341;669;Médiathèque William Shakespeare;;;;;BT;104;17,7031818916;18,1885500122
41729;340172;L;LES CEVENNES;1170,06988432;199,765726375;706;Ecole élémentaire Joseph Delteil;00143201;0;01432;01;BC;109;17,9441967131;20,0843499854
41762;340172;D;LES CEVENNES;27,0272687301;23,5352661286;492; ex Gendarmerie Nationale;70001100;7;00011;00;BT;104;24,2371697722;29,2180499806
41767;340172;L;LES CEVENNES;5942,30696232;324,550371325;560;Centre Commercial;99999999;0;00000;0;NP;170;20,1857263054;19,1785999979
41776;340172;D;LES CEVENNES;247,105624923;74,2365704054;576;Chateau de la Piscine;99999999;0;00000;0;BC;109;74,3480168971;248,06584996
41788;340172;D;LES CEVENNES;208,583331214;65,9800660683;547;Chateau de la Piscine;99999999;;;;BC;109;66,0887327159;209,486800012
41798;340172;D;LES CEVENNES;215,205665652;66,7390368998;565;Chateau de la Piscine;99999999;;;;BT;104;66,732504537;215,174899981
41804;340172;D;LES CEVENNES;741,476122011;173,573924631;493; ex Gendarmerie Nationale;70001100;7;00011;00;BT;104;262,501854906;1166,62709998
41810;340172;D;LES CEVENNES;14,6860218654;15,1751838955;494; ex Gendarmerie Nationale;70001100;7;00011;00;BT;104;16,0185330538;15,5317499913
41820;340172;D;LES CEVENNES;28,8623874842;25,0367451789;497; ex Gendarmerie Nationale;70001100;7;00011;00;BT;104;25,4670586007;30,4647499997
41830;340172;D;LES CEVENNES;420,726928106;113,393085255;577;Chateau de la Piscine;99999999;0;00000;0;BC;109;113,453147819;421,197749927
41856;340172;D;LES CEVENNES;5942,30696232;324,550371325;560;Centre Commercial;99999999;0;00000;0;NP;170;548,599048872;9082,46649158
41863;340172;D;LES CEVENNES;266,341984447;68,3203180358;465; ex Gendarmerie Nationale;70001100;7;00011;00;BT;104;68,5773996843;268,802600037
41882;340172;D;LES CEVENNES;2211,24105924;259,606105716;495; ex Gendarmerie Nationale;70001100;7;00011;00;BT;104;282,888321976;2363,55020017
41883;340172;D;LES CEVENNES;252,069746875;74,7011103121;552;Chateau de la Piscine;99999999;0;00000;0;BC;109;74,7180771428;252,156800006
42063;340172;D;MOSSON;1111,39581548;205,598467284;578;Ecole élémentaire Léo Malet;00028101;0;00281;01;BC;109;70,9948771698;242,635599962
42064;340172;L;MOSSON;1111,39581548;205,598467284;578;Ecole élémentaire Léo Malet;00028101;0;00281;01;BC;109;64,5393740993;48,3407
42087;340172;D;MOSSON;1111,39581548;205,598467284;578;Ecole élémentaire Léo Malet;00028101;0;00281;01;BC;109;146,77796643;716,076450064
42088;340172;L;MOSSON;1111,39581548;205,598467284;578;Ecole élémentaire Léo Malet;00028101;0;00281;01;BC;109;11,7457304094;6,2804000025
42119;340172;L;MOSSON;1111,39581548;205,598467284;578;Ecole élémentaire Léo Malet;00028101;0;00281;01;BC;109;78,5784195416;77,3714499963
42156;340172;L;MOSSON;1111,39581548;205,598467284;578;Ecole élémentaire Léo Malet;00028101;0;00281;01;BC;109;27,6908390657;28,5591999758
42385;340172;D;MOSSON;502,593315643;121,115077429;574;Ecole élémentaire Léo Malet;00028201;0;00282;01;BC;109;137,173346051;553,539299929
42419;340172;L;LES CEVENNES;3051,41200934;503,699586621;742;;70018000;7;00180;00;NP;170;13,9857566849;8,027600015
42470;340172;L;LES CEVENNES;3051,41200934;503,699586621;742;;70018000;7;00180;00;NP;170;12,3651709305;9,4977499901
42517;340172;L;LES CEVENNES;3051,41200934;503,699586621;742;;70018000;7;00180;00;NP;170;8,2250002417;3,4452000085
42554;340172;D;LES CEVENNES;368,18359378;77,4549947854;744;La Poste;70025700;7;00257;00;NP;170;77,4952952895;368,548649976
42565;340172;L;LES CEVENNES;3051,41200934;503,699586621;742;;70018000;7;00180;00;NP;170;9,2845226558;5,0253000003
42568;340172;L;LES CEVENNES;3051,41200934;503,699586621;742;;70018000;7;00180;00;NP;170;11,7775997878;7,4187499848
42609;340172;L;LES CEVENNES;3051,41200934;503,699586621;742;;70018000;7;00180;00;NP;170;8,6947267615;4,0135000011
42613;340172;L;LES CEVENNES;3051,41200934;503,699586621;742;;70018000;7;00180;00;NP;170;11,9584679915;7,5325000038
42652;340172;D;LES CEVENNES;105,76297182;71,7744242231;724;;;;;;CE;0;102,128348568;562,784900072
42657;340172;L;LES CEVENNES;3051,41200934;503,699586621;742;;70018000;7;00180;00;NP;170;9,6102432835;4,5900000019
42697;340172;L;LES CEVENNES;3051,41200934;503,699586621;742;;70018000;7;00180;00;NP;170;21,293318173;13,6243500029
42699;340172;D;LES CEVENNES;3051,41200934;503,699586621;742;;70018000;7;00180;00;NP;170;166,28841737;1108,99685004
42711;340172;D;LES CEVENNES;39,2332812363;26,0648088627;725;E.H.P.A.D Michel Bélorgeot;70018000;7;00180;00;BC;109;388,669764413;1861,93375
42730;340172;L;LES CEVENNES;3051,41200934;503,699586621;742;;70018000;7;00180;00;NP;170;6,5608070227;1,878200003
42764;340172;L;LES CEVENNES;3051,41200934;503,699586621;742;;70018000;7;00180;00;NP;170;21,8122593237;12,7023499657
42794;340172;L;LES CEVENNES;3051,41200934;503,699586621;742;;70018000;7;00180;00;NP;170;8,4039811622;4,2950500067
42823;340172;L;LES CEVENNES;3051,41200934;503,699586621;742;;70018000;7;00180;00;NP;170;10,8796769422;6,0903499986
43038;340172;L;MOSSON;3936,6428124;741,728198852;745;;99999999;0;00000;0;NP;170;23,5651480697;23,5276999928
43077;340172;L;MOSSON;3936,6428124;741,728198852;745;;99999999;0;00000;0;NP;170;34,7084467508;75,0515890238
43095;340172;L;MOSSON;197,184746896;89,7287395301;718;Halte-garderie les Chats Bottés;00049200;0;00492;00;BC;109;15,6894175663;12,6253275087
43113;340172;D;MOSSON;197,184746896;89,7287395301;718;Halte-garderie les Chats Bottés;00049200;0;00492;00;BC;109;86,933798349;199,391645016
43126;340172;D;MOSSON;3936,6428124;741,728198852;745;;99999999;0;00000;0;NP;170;445,835012093;1892,48171085
43154;340172;D;MOSSON;341,837446845;119,263989447;687;La Poste;70021900;7;00219;00;NP;170;125,312195506;508,218149961
43155;340172;L;MOSSON;341,837446845;119,263989447;687;La Poste;70021900;7;00219;00;NP;170;11,0720847037;6,1599000054
43158;340172;L;MOSSON;53,5709530696;30,5301775442;720;;99999999;;;;NP;170;48,0104552732;135,070924946
43167;340172;L;MOSSON;341,837446845;119,263989447;687;La Poste;70021900;7;00219;00;NP;170;10,3233587699;6,4232999913
43183;340172;L;MOSSON;341,837446845;119,263989447;687;La Poste;70021900;7;00219;00;NP;170;8,4701363963;3,6231499984
43187;340172;L;MOSSON;3936,6428124;741,728198852;745;;99999999;0;00000;0;NP;170;120,974280968;200,169049926
43200;340172;L;MOSSON;3936,6428124;741,728198852;745;;99999999;0;00000;0;NP;170;82,9002853905;137,62550001
43216;340172;L;MOSSON;513,767021833;147,219640836;739;;99999999;;;;NP;170;75,9822255993;56,0430000895
43231;340172;D;MOSSON;3936,6428124;741,728198852;745;;99999999;0;00000;0;NP;170;34,2518530088;56,7734500233
43274;340172;D;MOSSON;53,5709530696;30,5301775442;720;;99999999;;;;NP;170;30,3646986657;56,3320545115
43300;340172;D;MOSSON;3936,6428124;741,728198852;745;;99999999;0;00000;0;NP;170;339,800474375;1487,54810007
43305;340172;D;MOSSON;513,767021833;147,219640836;739;;99999999;;;;NP;170;146,026567315;458,01514991
43344;340172;D;MOSSON;507,772621801;102,444544544;659;Bibliothèque Simone de Beauvoir;00002300;0;00023;00;BT;104;102,525906579;508,313099967
43374;340172;D;MOSSON;71,2063375133;55,4544617743;592;Eglise Ste Croix;88888888;0;00000;0;CE;0;78,0711588772;266,877500029
43395;340172;D;MOSSON;107,968143803;41,6105145145;647;Salle de cinéma Nestor Burma;00039803;0;00398;03;BC;109;29,8138943221;47,7595499879
43447;340172;L;MOSSON;1485,86171523;193,375117184;543;Cave Coopérative;99999999;0;00000;0;NP;170;18,9915151035;11,5454310095
43456;340172;L;MOSSON;507,772621801;102,444544544;659;Bibliothèque Simone de Beauvoir;00002300;0;00023;00;BT;104;18,3715356768;18,7297000096
43475;340172;L;MOSSON;838,924940669;230,153562222;625;Ecole maternelle Pape Carpantier;00039803;0;00398;03;BC;109;53,0846215323;62,2250999815
43503;340172;L;MOSSON;507,772621801;102,444544544;659;Bibliothèque Simone de Beauvoir;00002300;0;00023;00;BT;104;25,5650717949;17,3636999979
43564;340172;D;MOSSON;107,968143803;41,6105145145;647;Salle de cinéma Nestor Burma;00039803;0;00398;03;BC;109;74,8099365826;248,944850007
43570;340172;D;MOSSON;507,772621801;102,444544544;659;Bibliothèque Simone de Beauvoir;00002300;0;00023;00;BT;104;10,1113330824;6,3861000041
43584;340172;D;MOSSON;559,535000414;104,935855616;584;Mairie annexe Celleneuve;00057400;0;00574;00;BC;109;48,8749165574;117,369664892
43627;340172;D;MOSSON;559,535000414;104,935855616;584;Mairie annexe Celleneuve;00057400;0;00574;00;BC;109;89,3091123233;455,445146468
43752;340172;L;MOSSON;559,535000414;104,935855616;584;Mairie annexe Celleneuve;00057400;0;00574;00;BC;109;191,299206494;234,14158851
43911;340172;D;MOSSON;720,977968834;134,440536846;664;;99999999;;;;NP;170;134,426779716;721,621499921
43945;340172;D;MOSSON;1485,86171523;193,375117184;543;Cave Coopérative;99999999;0;00000;0;NP;170;110,598297693;635,40238807
43967;340172;L;MOSSON;838,924940669;230,153562222;625;Ecole maternelle Pape Carpantier;00039803;0;00398;03;BC;109;20,7575157851;26,8776999875
43977;340172;L;MOSSON;559,535000414;104,935855616;584;Mairie annexe Celleneuve;00057400;0;00574;00;BC;109;45,3206451249;105,681297698
44106;340172;D;MOSSON;1485,86171523;193,375117184;543;Cave Coopérative;99999999;0;00000;0;NP;170;101,302762473;500,578899891
44138;340172;D;MOSSON;838,924940669;230,153562222;625;Ecole maternelle Pape Carpantier;00039803;0;00398;03;BC;109;248,034943635;1123,12810006
44166;340172;D;MOSSON;623,524090549;151,538006326;667;Domaine Bonnier de la Mosson;00003400;0;00034;00;BC;109;123,477133129;496,339499998
44167;340172;D;MOSSON;1323,57330938;150,501941527;623;Domaine Bonnier de la Mosson;00003400;0;00034;00;BC;109;122,082172167;565,668849938
44168;340172;D;MOSSON;54,8972124764;30,415209752;672;Domaine Bonnier de la Mosson;00003400;0;00034;00;BC;109;30,458150107;55,0018500059
44170;340172;D;MOSSON;962,484531229;197,813181474;674;Domaine Bonnier de la Mosson;00003400;0;00034;00;BC;109;71,1033845924;283,744399966
44172;340172;D;MOSSON;962,484531229;197,813181474;674;Domaine Bonnier de la Mosson;00003400;0;00034;00;BC;109;90,2440167765;378,581299975
44173;340172;D;MOSSON;962,484531229;197,813181474;674;Domaine Bonnier de la Mosson;00003400;0;00034;00;BC;109;75,7745422591;292,391899996
44175;340172;L;MOSSON;623,524090549;151,538006326;667;Domaine Bonnier de la Mosson;00003400;0;00034;00;BC;109;57,8615341045;180,677250051
44179;340172;L;MOSSON;962,484531229;197,813181474;674;Domaine Bonnier de la Mosson;00003400;0;00034;00;BC;109;13,7907079646;9,0967000087
44197;340172;L;MOSSON;373,482796842;99,4965624501;797;Point de propreté Demeter - Mosson;00085900;0;00859;00;BT;104;6,9798804688;2,1131999969
44200;340172;L;MOSSON;373,482796842;99,4965624501;797;Point de propreté Demeter - Mosson;00085900;0;00859;00;BT;104;6,6302853757;1,9121499973
44201;340172;D;MOSSON;373,482796842;99,4965624501;797;Point de propreté Demeter - Mosson;00085900;0;00859;00;BT;104;91,6090653429;341,8783
44202;340172;L;MOSSON;373,482796842;99,4965624501;797;Point de propreté Demeter - Mosson;00085900;0;00859;00;BT;104;6,8710081844;2,0114999991
44221;340172;L;MOSSON;0;0;0;Stade de la Mosson - Mondial 98;;;;;BT;104;18,8904196559;16,2739000057
44222;340172;L;MOSSON;0;0;0;Stade de la Mosson - Mondial 98;;;;;BT;104;50,9286857181;144,231997505
44223;340172;L;MOSSON;10029,0704719;485,399438944;889;Stade de la Mosson - Mondial 98;;;;;BT;104;168,784486147;720,057799931
44224;340172;D;MOSSON;15649,468872;1136,45108227;897;Stade de la Mosson - Mondial 98;;;;;BT;104;256,34037747;1202,5445
44225;340172;D;MOSSON;15649,468872;1136,45108227;897;Stade de la Mosson - Mondial 98;;;;;BT;104;276,664114878;2845,45667722
44226;340172;L;MOSSON;0;0;0;Stade de la Mosson - Mondial 98;;;;;BT;104;207,487234474;237,48410857
44228;340172;D;MOSSON;2024,22401566;390,189551301;839;Centre nautique Neptune;70105300;7;01053;00;BT;104;14,6145151065;11,982649998
44234;340172;L;MOSSON;10029,0704719;485,399438944;889;Stade de la Mosson - Mondial 98;;;;;BT;104;174,111332877;913,698196943
44235;340172;L;MOSSON;0;0;0;Stade de la Mosson - Mondial 98;;;;;BT;104;36,1098717036;61,5650000138
44237;340172;D;MOSSON;0;0;0;Centre nautique Neptune;;;;;BT;104;28,0654406979;21,0179499989
44238;340172;L;MOSSON;2024,22401566;390,189551301;839;Centre nautique Neptune;70105300;7;01053;00;BT;104;69,461229932;106,294807986
44239;340172;D;MOSSON;0;0;0;Stade de la Mosson - Mondial 98;;;;;BT;104;50,0559170677;83,9969999967
44240;340172;L;MOSSON;2024,22401566;390,189551301;839;Centre nautique Neptune;70105300;7;01053;00;BT;104;7,9224051641;3,6086000034
44241;340172;D;MOSSON;2024,22401566;390,189551301;839;Centre nautique Neptune;70105300;7;01053;00;BT;104;8,8208664153;4,8491000041
44242;340172;D;MOSSON;0;0;0;Centre nautique Neptune;;;;;BT;104;32,0735008395;45,9006499816
44243;340172;D;MOSSON;0;0;0;Centre nautique Neptune;;;;;BT;104;48,3667886048;146,127999974
44245;340172;L;MOSSON;10029,0704719;485,399438944;889;Stade de la Mosson - Mondial 98;;;;;BT;104;30,6161428507;51,4487894753
44246;340172;D;MOSSON;0;0;0;Stade de la Mosson - Mondial 98;;;;;BT;104;233,552002415;1759,02199997
44247;340172;D;MOSSON;2024,22401566;390,189551301;839;Centre nautique Neptune;70105300;7;01053;00;BT;104;294,712425773;1611,08459992
44248;340172;D;MOSSON;15649,468872;1136,45108227;897;Stade de la Mosson - Mondial 98;;;;;BT;104;37,4151416206;65,1196000141
44249;340172;D;MOSSON;2024,22401566;390,189551301;839;Centre nautique Neptune;70105300;7;01053;00;BT;104;59,1336076343;147,030599952
44250;340172;D;MOSSON;2024,22401566;390,189551301;839;Centre nautique Neptune;70105300;7;01053;00;BT;104;19,98188534;22,5277500023
44251;340172;L;MOSSON;10029,0704719;485,399438944;889;Stade de la Mosson - Mondial 98;;;;;BT;104;138,941898729;868,825499975
44252;340172;L;MOSSON;0;0;0;Stade de la Mosson - Mondial 98;;;;;BT;104;37,1781943379;65,7824000008
44253;340172;D;MOSSON;161,342193718;53,0656797896;914;Salle de sports Lou Clapas;00243000;0;02430;00;BT;104;144,989181261;1208,73380002
44254;340172;D;MOSSON;2024,22401566;390,189551301;839;Centre nautique Neptune;70105300;7;01053;00;BT;104;30,2763660198;57,2820499843
44255;340172;D;MOSSON;15649,468872;1136,45108227;897;Stade de la Mosson - Mondial 98;;;;;BT;104;69,9138526724;207,834149942
44256;340172;L;MOSSON;0;0;0;Stade de la Mosson - Mondial 98;;;;;BT;104;36,9957067795;64,426649996
44257;340172;D;MOSSON;2024,22401566;390,189551301;839;Centre nautique Neptune;70105300;7;01053;00;BT;104;43,8077015605;70,0450000383
44260;340172;D;MOSSON;10029,0704719;485,399438944;889;Stade de la Mosson - Mondial 98;;;;;BT;104;252,742080179;1517,13523165
44261;340172;L;MOSSON;0;0;0;Stade de la Mosson - Mondial 98;;;;;BT;104;21,7926867078;24,6205999786
44262;340172;D;MOSSON;373,482796842;99,4965624501;797;Point de propreté Demeter - Mosson;00085900;0;00859;00;BT;104;28,9172358749;26,0352499641
44263;340172;L;MOSSON;0;0;0;Centre nautique Neptune;;;;;BT;104;41,6660274759;76,7452070314
44264;340172;L;MOSSON;15649,468872;1136,45108227;897;Stade de la Mosson - Mondial 98;;;;;BT;104;249,733802861;1223,43549999
44265;340172;D;MOSSON;10029,0704719;485,399438944;889;Stade de la Mosson - Mondial 98;;;;;BT;104;354,113949866;3409,71512636
44266;340172;D;MOSSON;15649,468872;1136,45108227;897;Stade de la Mosson - Mondial 98;;;;;BT;104;490,522175903;2884,31470014
44267;340172;L;MOSSON;0;0;0;Stade de la Mosson - Mondial 98;;;;;BT;104;19,5826931305;17,7353000121
44268;340172;L;MOSSON;15649,468872;1136,45108227;897;Stade de la Mosson - Mondial 98;;;;;BT;104;40,605632843;44,7371545002
