"VOI_NUM,N,9,2","ACV_NUM,N,9,2","X,N,13,5","Y,N,14,5","ACC_TBAN,C,3","ACC_TACC,C,3","DATE_,C,12","RIVOLI,C,10","ID_PP,N,10,0"
1407,4338,"3,86549","43,61803",NON,NON,"""30-07-2010""",1407,2874
2118,4340,"3,86474","43,61751",NON,NON,"""30-07-2010""",2118,2875
2118,6547,"3,86492","43,61737",NON,NON,"""30-07-2010""",2118,2876
2118,6547,"3,86505","43,61728",NON,NON,"""30-07-2010""",2118,2877
3335,6550,"3,86533","43,61715",OUI,OUI,"""30-07-2010""",3335,2878
3335,6550,"3,86582","43,61686",OUI,OUI,"""30-07-2010""",3335,2879
3335,6548,"3,86628","43,61708",OUI,OUI,"""30-07-2010""",3335,2880
1875,4563,"3,86617","43,61517",NON,OUI,"""30-07-2010""",1875,2881
1787,6545,"3,86646","43,61739",OUI,OUI,"""30-07-2010""",1787,2882
1699,4183,"3,8666","43,61771",OUI,OUI,"""30-07-2010""",1699,2883
1699,4184,"3,8667","43,61762",OUI,OUI,"""30-07-2010""",1699,2884
1043,5186,"3,87737","43,61077",NON,NON,"""30-07-2010""",1043,2885
2305,5142,"3,87711","43,611",NON,NON,"""30-07-2010""",2305,2886
1472,5140,"3,87684","43,61069",NON,NON,"""30-07-2010""",1472,2887
1472,5147,"3,87631","43,61084",NON,OUI,"""30-07-2010""",1472,2888
1043,5137,"3,87602","43,61087",NON,NON,"""30-07-2010""",1043,2889
1043,5135,"3,8756","43,61089",NON,OUI,"""30-07-2010""",1043,2890
1043,5122,"3,87467","43,61097",NON,NON,"""30-07-2010""",1043,2891
1043,5103,"3,87375","43,61104",NON,NON,"""30-07-2010""",1043,2892
1757,5098,"3,87327","43,61126",NON,OUI,"""30-07-2010""",1757,2893
2542,98,"3,87193","43,61093",NON,OUI,"""30-07-2010""",2542,2894
2542,98,"3,87192","43,6109",NON,OUI,"""30-07-2010""",2542,2895
2541,99,"3,87199","43,61128",NON,OUI,"""30-07-2010""",2541,2896
2541,99,"3,87198","43,61127",NON,OUI,"""30-07-2010""",2541,2897
695,4767,"3,87229","43,61245",NON,OUI,"""30-07-2010""",695,2898
695,4765,"3,87168","43,61258",NON,OUI,"""30-07-2010""",695,2899
1013,4775,"3,87087","43,61343",NON,NON,"""30-07-2010""",1013,2900
1263,4743,"3,87028","43,61383",NON,NON,"""30-07-2010""",1263,2901
1013,4780,"3,8699","43,61493",OUI,NON,"""30-07-2010""",1013,2902
1148,4785,"3,86944","43,61473",OUI,NON,"""30-07-2010""",1148,2903
1013,4212,"3,86984","43,615",OUI,OUI,"""30-07-2010""",1013,2904
728,4590,"3,86955","43,61553",OUI,OUI,"""30-07-2010""",728,2905
947,4205,"3,86908","43,61626",OUI,OUI,"""30-07-2010""",947,2906
947,4205,"3,86939","43,61626",OUI,OUI,"""30-07-2010""",947,2907
728,4204,"3,86956","43,61639",OUI,OUI,"""30-07-2010""",728,2908
1013,4206,"3,86862","43,61626",NON,OUI,"""30-07-2010""",1013,2909
1013,4206,"3,86861","43,61626",OUI,OUI,"""30-07-2010""",1013,2910
1013,4207,"3,86929","43,61557",NON,NON,"""30-07-2010""",1013,2911
1450,4788,"3,86922","43,61534",NON,NON,"""30-07-2010""",1450,2912
1273,4786,"3,86899","43,61521",NON,NON,"""30-07-2010""",1273,2913
1273,4786,"3,869","43,6152",NON,NON,"""30-07-2010""",1273,2914
877,4778,"3,86855","43,61406",NON,OUI,"""30-07-2010""",877,2915
1148,4776,"3,86856","43,61394",NON,NON,"""30-07-2010""",1148,2916
695,4739,"3,86848","43,61315",NON,NON,"""30-07-2010""",695,2917
695,4744,"3,8693","43,61301",NON,NON,"""30-07-2010""",695,2918
1878,4754,"3,86897","43,61279",NON,NON,"""30-07-2010""",1878,2919
1878,4754,"3,86895","43,61278",NON,OUI,"""30-07-2010""",1878,2920
1231,4749,"3,86829","43,61194",OUI,OUI,"""30-07-2010""",1231,2921
1231,4749,"3,86829","43,61195",OUI,OUI,"""30-07-2010""",1231,2922
1637,4733,"3,86801","43,61214",OUI,OUI,"""30-07-2010""",1637,2923
1637,4733,"3,86717","43,61209",OUI,OUI,"""30-07-2010""",1637,2924
1637,4734,"3,86672","43,61211",OUI,OUI,"""30-07-2010""",1637,2925
912,4735,"3,8669","43,61229",OUI,OUI,"""30-07-2010""",912,2926
1951,4577,"3,8665","43,61223",OUI,OUI,"""30-07-2010""",1951,2927
1438,4571,"3,86657","43,6127",NON,NON,"""30-07-2010""",1438,2928
1267,10832,"3,86569","43,61282",NON,NON,"""30-07-2010""",1267,2929
1267,4632,"3,86591","43,613",NON,NON,"""30-07-2010""",1267,2930
2122,4576,"3,86556","43,61178",OUI,OUI,"""30-07-2010""",2122,2931
1438,4573,"3,86469","43,61272",NON,NON,"""30-07-2010""",1438,2932
1058,4601,"3,86463","43,6124",NON,NON,"""30-07-2010""",1058,2933
1058,4600,"3,86458","43,61198",OUI,OUI,"""30-07-2010""",1058,2934
1383,3830,"3,86174","43,61478",NON,NON,"""30-07-2010""",1383,2935
1105,4554,"3,86234","43,61468",NON,NON,"""30-07-2010""",1105,2936
1959,4555,"3,86239","43,61479",NON,NON,"""30-07-2010""",1959,2937
1959,4337,"3,86136","43,61598",NON,NON,"""30-07-2010""",1959,2938
1105,4592,"3,86266","43,61461",NON,NON,"""30-07-2010""",1105,2939
1871,4547,"3,85945","43,61312",NON,NON,"""30-07-2010""",1871,2940
627,4542,"3,85896","43,61286",NON,NON,"""30-07-2010""",627,2941
2148,122,"3,86011","43,61241",OUI,OUI,"""30-07-2010""",2148,2942
930,4631,"3,86027","43,6124",NON,NON,"""30-07-2010""",930,2943
930,4631,"3,86128","43,61211",NON,NON,"""30-07-2010""",930,2944
2097,4593,"3,86194","43,61207",OUI,NON,"""30-07-2010""",2097,2945
2097,4593,"3,86195","43,61265",NON,NON,"""30-07-2010""",2097,2946
497,4575,"3,86457","43,61186",OUI,OUI,"""30-07-2010""",497,2947
497,4575,"3,86519","43,61181",OUI,OUI,"""30-07-2010""",497,2948
497,5396,"3,86563","43,61178",OUI,OUI,"""30-07-2010""",497,2949
1637,4633,"3,8658","43,61195",OUI,OUI,"""30-07-2010""",1637,2950
1637,4633,"3,86626","43,61208",OUI,OUI,"""30-07-2010""",1637,2951
1951,5397,"3,8665","43,612",NON,NON,"""30-07-2010""",1951,2952
1951,5395,"3,86657","43,61172",NON,NON,"""30-07-2010""",1951,2953
497,5392,"3,86655","43,61143",NON,OUI,"""30-07-2010""",497,2954
1951,5394,"3,86668","43,61078",OUI,NON,"""30-07-2010""",1951,2955
497,4627,"3,86111","43,61177",OUI,OUI,"""30-07-2010""",497,3051
735,801,"3,87155","43,60591",NON,OUI,"""30-07-2010""",735,3052
897,5683,"3,87627","43,60317",NON,NON,"""30-07-2010""",897,3053
0,0,0,0,OUI,OUI,,,3054
0,0,0,0,OUI,OUI,,,3055
0,0,0,0,OUI,OUI,,,3056
0,0,0,0,OUI,OUI,,,3057
0,0,0,0,OUI,OUI,,,3058
0,0,0,0,OUI,OUI,,,3059
0,0,0,0,OUI,OUI,,,3060
0,0,0,0,OUI,OUI,,,3061
0,0,0,0,OUI,OUI,,,3062
0,0,0,0,OUI,OUI,,,3063
0,0,0,0,OUI,OUI,,,3064
0,0,0,0,OUI,OUI,,,3065
0,0,0,0,OUI,OUI,,,3066
0,0,0,0,OUI,OUI,,,3067
0,0,0,0,OUI,OUI,,,3068
0,0,0,0,OUI,OUI,,,3069
0,0,0,0,OUI,OUI,,,3070
0,0,0,0,OUI,OUI,,,3071
0,0,0,0,OUI,OUI,,,3072
0,0,0,0,OUI,OUI,,,3073
0,0,0,0,OUI,OUI,,,3074
0,0,0,0,OUI,OUI,,,3075
0,0,0,0,OUI,OUI,,,3076
0,0,0,0,OUI,OUI,,,3077
0,0,0,0,OUI,OUI,,,3078
0,0,0,0,OUI,OUI,,,3079
0,0,0,0,OUI,OUI,,,3080
0,0,0,0,OUI,OUI,,,3081
0,0,0,0,OUI,OUI,,,3082
0,0,0,0,NON,OUI,,,3083
0,0,0,0,OUI,OUI,,,3084
0,0,0,0,NON,OUI,,,3085
0,0,0,0,NON,OUI,,,3086
0,0,0,0,OUI,OUI,,,3087
0,0,0,0,OUI,OUI,,,3088
0,0,0,0,OUI,OUI,,,3089
0,0,0,0,OUI,NON,,,3090
0,0,0,0,OUI,OUI,,,3091
0,0,0,0,OUI,OUI,,,3092
0,0,0,0,OUI,OUI,,,3093
0,0,0,0,OUI,OUI,,,3094
0,0,0,0,OUI,OUI,,,3095
0,0,0,0,OUI,OUI,,,3096
0,0,0,0,OUI,OUI,,,3097
0,0,0,0,OUI,OUI,,,3098
0,0,0,0,OUI,OUI,,,3099
0,0,0,0,OUI,OUI,,,3100
0,0,0,0,OUI,OUI,,,3101
0,0,0,0,OUI,OUI,,,3102
0,0,0,0,OUI,OUI,,,3103
0,0,0,0,OUI,OUI,,,3104
0,0,0,0,OUI,OUI,,,3105
0,0,0,0,OUI,OUI,,,3106
0,0,0,0,OUI,OUI,,,3107
0,0,0,0,OUI,OUI,,,3108
0,0,0,0,OUI,OUI,,,3109
0,0,0,0,OUI,OUI,,,3110
0,0,0,0,OUI,OUI,,,3111
0,0,0,0,NON,OUI,,,3112
0,0,0,0,OUI,OUI,,,3113
0,0,0,0,OUI,OUI,,,3114
0,0,0,0,NON,NON,,,3115
0,0,0,0,OUI,OUI,,,3116
0,0,0,0,OUI,OUI,,,3117
0,0,0,0,OUI,OUI,,,3118
0,0,0,0,NON,NON,,,3119
0,0,0,0,OUI,OUI,,,3120
0,0,0,0,OUI,OUI,,,3121
0,0,0,0,OUI,OUI,,,3122
0,0,0,0,OUI,OUI,,,3123
0,0,0,0,NON,OUI,,,3124
0,0,0,0,OUI,OUI,,,3125
0,0,0,0,OUI,OUI,,,3126
0,0,0,0,OUI,OUI,,,3127
0,0,0,0,OUI,OUI,,,3128
0,0,0,0,OUI,OUI,,,3129
0,0,0,0,OUI,OUI,,,3130
0,0,0,0,OUI,OUI,,,3131
0,0,0,0,OUI,OUI,,,3132
2024,4608,"3,86566","43,61085",OUI,OUI,"""30-07-2010""",2024,2956
2024,4608,"3,86668","43,61078",NON,NON,"""30-07-2010""",2024,2957
557,4730,"3,86691","43,61077",OUI,OUI,"""30-07-2010""",557,2958
2024,4654,"3,8656","43,61086",OUI,OUI,"""30-07-2010""",2024,2959
2024,4654,"3,86556","43,61086",OUI,OUI,"""30-07-2010""",2024,2960
1455,4609,"3,86568","43,61095",OUI,OUI,"""30-07-2010""",1455,2961
1455,4609,"3,86578","43,61143",OUI,OUI,"""30-07-2010""",1455,2962
497,5393,"3,866","43,61147",OUI,OUI,"""30-07-2010""",497,2963
497,5393,"3,86601","43,61147",OUI,OUI,"""30-07-2010""",497,2964
497,4610,"3,86514","43,61154",OUI,OUI,"""30-07-2010""",497,2965
1428,4607,"3,86498","43,61109",OUI,OUI,"""30-07-2010""",1428,2966
890,4611,"3,86414","43,61121",OUI,OUI,"""30-07-2010""",890,2967
1233,4615,"3,86361","43,61156",OUI,OUI,"""30-07-2010""",1233,2968
825,4603,"3,86267","43,61156",OUI,OUI,"""30-07-2010""",825,2969
497,4629,"3,86193","43,61173",OUI,OUI,"""30-07-2010""",497,2970
1259,4644,"3,86553","43,61011",OUI,OUI,"""30-07-2010""",1259,2971
1259,4644,"3,86544","43,6096",OUI,OUI,"""30-07-2010""",1259,2972
1390,4640,"3,8654","43,60941",NON,NON,"""30-07-2010""",1390,2973
1390,4658,"3,86654","43,60918",NON,NON,"""30-07-2010""",1390,2974
520,4659,"3,86693","43,60907",NON,OUI,"""30-07-2010""",520,2975
520,4656,"3,86711","43,6095",NON,NON,"""30-07-2010""",520,2976
962,4663,"3,86862","43,61015",NON,OUI,"""30-07-2010""",962,2977
962,4669,"3,86801","43,60923",OUI,OUI,"""30-07-2010""",962,2978
898,5477,"3,88179","43,60488",NON,NON,"""30-07-2010""",898,2979
898,5477,"3,88092","43,60426",NON,NON,"""30-07-2010""",898,2980
431,878,"3,8809","43,60415",NON,NON,"""30-07-2010""",431,2981
431,878,"3,88091","43,60414",NON,NON,"""30-07-2010""",431,2982
1133,5762,"3,88119","43,6039",NON,NON,"""30-07-2010""",1133,2983
1133,5762,"3,88109","43,60383",NON,NON,"""30-07-2010""",1133,2984
431,877,"3,88135","43,60388",NON,NON,"""30-07-2010""",431,2985
431,877,"3,88134","43,60388",NON,NON,"""30-07-2010""",431,2986
1133,876,"3,88134","43,604",NON,NON,"""30-07-2010""",1133,2987
1133,876,"3,88217","43,60456",OUI,OUI,"""30-07-2010""",1133,2988
1221,5476,"3,88246","43,60504",OUI,OUI,"""30-07-2010""",1221,2989
1221,875,"3,88248","43,60449",NON,NON,"""30-07-2010""",1221,2990
1005,879,"3,88293","43,60455",OUI,OUI,"""30-07-2010""",1005,2991
1221,5464,"3,8825","43,60402",OUI,OUI,"""30-07-2010""",1221,2992
1005,873,"3,88236","43,60415",OUI,OUI,"""30-07-2010""",1005,2993
1005,873,"3,88209","43,60397",NON,OUI,"""30-07-2010""",1005,2994
1005,874,"3,88157","43,60361",NON,OUI,"""30-07-2010""",1005,2995
1005,874,"3,88157","43,60361",NON,OUI,"""30-07-2010""",1005,2996
1005,874,"3,88157","43,60361",NON,OUI,"""30-07-2010""",1005,2997
431,5466,"3,88187","43,60356",NON,OUI,"""30-07-2010""",431,2998
431,5466,"3,88226","43,60332",OUI,OUI,"""30-07-2010""",431,2999
2022,5468,"3,88197","43,6031",NON,NON,"""30-07-2010""",2022,3000
2022,5468,"3,88105","43,60302",NON,OUI,"""30-07-2010""",2022,3001
1092,5768,"3,88036","43,6028",OUI,OUI,"""30-07-2010""",1092,3002
1944,5769,"3,88007","43,60222",NON,NON,"""30-07-2010""",1944,3003
1944,5769,"3,88086","43,60211",NON,NON,"""30-07-2010""",1944,3004
1969,5500,"3,88104","43,60208",NON,NON,"""30-07-2010""",1969,3005
1969,5501,"3,88107","43,60211",OUI,OUI,"""30-07-2010""",1969,3006
419,5496,"3,88128","43,60214",OUI,OUI,"""30-07-2010""",419,3007
419,5496,"3,88128","43,60212",NON,NON,"""30-07-2010""",419,3008
1087,5497,"3,88139","43,6022",OUI,OUI,"""30-07-2010""",1087,3009
1403,5494,"3,88154","43,60228",OUI,OUI,"""30-07-2010""",1403,3010
1087,5504,"3,88225","43,60172",OUI,OUI,"""30-07-2010""",1087,3011
1837,5495,"3,8823","43,60144",OUI,OUI,"""30-07-2010""",1837,3012
1087,5487,"3,88407","43,60114",NON,OUI,"""30-07-2010""",1087,3013
1640,5486,"3,8847","43,60132",NON,NON,"""30-07-2010""",1640,3014
1640,5486,"3,88469","43,60153",NON,NON,"""30-07-2010""",1640,3015
1837,5488,"3,88463","43,60182",NON,NON,"""30-07-2010""",1837,3016
431,5483,"3,88456","43,6019",NON,NON,"""30-07-2010""",431,3017
431,5483,"3,88449","43,60194",NON,OUI,"""30-07-2010""",431,3018
1640,5485,"3,88468","43,60182",NON,NON,"""30-07-2010""",1640,3019
1640,5485,"3,88468","43,60182",OUI,OUI,"""30-07-2010""",1640,3020
1627,5484,"3,88468","43,60182",NON,OUI,"""30-07-2010""",1627,3021
1502,3884,"3,88513","43,60192",OUI,OUI,"""30-07-2010""",1502,3022
1668,5803,"3,88543","43,60177",NON,NON,"""30-07-2010""",1668,3023
1668,5803,"3,88558","43,60203",NON,NON,"""30-07-2010""",1668,3024
439,5790,"3,88565","43,6022",NON,OUI,"""30-07-2010""",439,3025
1627,5804,"3,88602","43,60244",NON,OUI,"""30-07-2010""",1627,3026
771,3889,"3,88651","43,60275",NON,OUI,"""30-07-2010""",771,3027
1627,5818,"3,88795","43,60323",OUI,OUI,"""30-07-2010""",1627,3028
1627,5812,"3,88831","43,60339",OUI,OUI,"""30-07-2010""",1627,3029
2022,5809,"3,88823","43,60353",OUI,OUI,"""30-07-2010""",2022,3030
544,967,"3,88806","43,60363",OUI,OUI,"""30-07-2010""",544,3031
2022,108,"3,88763","43,60346",OUI,OUI,"""30-07-2010""",2022,3032
2022,108,"3,88761","43,60346",OUI,OUI,"""30-07-2010""",2022,3033
544,945,"3,8861","43,60434",NON,NON,"""30-07-2010""",544,3034
544,5478,"3,88505","43,60453",NON,NON,"""30-07-2010""",544,3035
1251,5480,"3,88359","43,6048",NON,OUI,"""30-07-2010""",1251,3036
1251,5482,"3,88367","43,60492",NON,NON,"""30-07-2010""",1251,3037
1403,5473,"3,88347","43,60402",OUI,OUI,"""30-07-2010""",1403,3038
1403,5473,"3,88347","43,60402",OUI,OUI,"""30-07-2010""",1403,3039
1780,5462,"3,88381","43,60403",OUI,OUI,"""30-07-2010""",1780,3040
1780,5462,"3,88436","43,60349",OUI,OUI,"""30-07-2010""",1780,3041
2022,5470,"3,88286","43,60317",NON,NON,"""30-07-2010""",2022,3042
1221,5491,"3,88254","43,60283",NON,OUI,"""30-07-2010""",1221,3043
1221,5490,"3,88257","43,60203",NON,NON,"""30-07-2010""",1221,3044
1994,937,"3,88251","43,60579",OUI,OUI,"""30-07-2010""",1994,3045
1783,975,"3,88973","43,60551",OUI,OUI,"""30-07-2010""",1783,3046
2377,6783,"3,89396","43,60674",OUI,OUI,"""30-07-2010""",2377,3047
555,6803,"3,8858","43,60715",NON,OUI,"""30-07-2010""",555,3048
990,6107,"3,88466","43,60771",NON,NON,"""30-07-2010""",990,3049
866,3938,"3,89186","43,61287",NON,NON,"""30-07-2010""",866,3050
1823,3993,"3,87927","43,61739",OUI,OUI,"""30-07-2010""",1823,2670
1823,3993,"3,87924","43,61742",NON,OUI,"""30-07-2010""",1823,2671
1823,3993,"3,87867","43,61799",OUI,OUI,"""30-07-2010""",1823,2672
701,3991,"3,87863","43,61834",OUI,OUI,"""30-07-2010""",701,2673
518,3990,"3,87841","43,61816",OUI,OUI,"""30-07-2010""",518,2674
1835,3992,"3,87841","43,61829",OUI,OUI,"""30-07-2010""",1835,2675
1075,3979,"3,87781","43,61854",NON,OUI,"""30-07-2010""",1075,2676
1835,3977,"3,87785","43,61884",NON,NON,"""30-07-2010""",1835,2677
1835,3977,"3,87723","43,61949",NON,NON,"""30-07-2010""",1835,2678
2084,4293,"3,87713","43,61959",NON,NON,"""30-07-2010""",2084,2679
1835,3978,"3,87698","43,61974",OUI,OUI,"""30-07-2010""",1835,2680
1451,4091,"3,87585","43,62043",OUI,OUI,"""30-07-2010""",1451,2681
1967,4084,"3,87589","43,6208",OUI,OUI,"""30-07-2010""",1967,2682
407,4106,"3,87456","43,62182",NON,OUI,"""30-07-2010""",407,2683
1967,4085,"3,87425","43,62198",NON,OUI,"""30-07-2010""",1967,2684
1967,3244,"3,87276","43,62286",OUI,OUI,"""30-07-2010""",1967,2685
1518,3243,"3,87244","43,62297",OUI,OUI,"""30-07-2010""",1518,2686
1518,3243,"3,87186","43,62376",OUI,NON,"""30-07-2010""",1518,2687
1518,3243,"3,8717","43,624",OUI,OUI,"""30-07-2010""",1518,2688
1518,3243,"3,87097","43,62514",OUI,OUI,"""30-07-2010""",1518,2689
1518,3246,"3,87003","43,62654",OUI,OUI,"""30-07-2010""",1518,2690
635,3250,"3,87009","43,62684",OUI,NON,"""30-07-2010""",635,2691
635,3250,"3,87009","43,62684",NON,OUI,"""30-07-2010""",635,2692
1215,3261,"3,86891","43,62681",OUI,OUI,"""30-07-2010""",1215,2693
1316,3256,"3,86808","43,62631",NON,OUI,"""30-07-2010""",1316,2694
778,3253,"3,86707","43,62641",OUI,OUI,"""30-07-2010""",778,2695
504,4150,"3,86746","43,62477",OUI,OUI,"""30-07-2010""",504,2696
946,4148,"3,86864","43,62449",NON,OUI,"""30-07-2010""",946,2697
960,4155,"3,86922","43,6234",OUI,OUI,"""30-07-2010""",960,2698
418,4156,"3,86903","43,62314",OUI,OUI,"""30-07-2010""",418,2699
1466,4159,"3,86942","43,6225",NON,NON,"""30-07-2010""",1466,2700
1466,4159,"3,86941","43,6225",OUI,OUI,"""30-07-2010""",1466,2701
1547,4128,"3,86987","43,62201",NON,OUI,"""30-07-2010""",1547,2702
810,4126,"3,87003","43,62196",OUI,OUI,"""30-07-2010""",810,2703
810,4126,"3,87042","43,62205",OUI,OUI,"""30-07-2010""",810,2704
810,4125,"3,87134","43,62223",OUI,OUI,"""30-07-2010""",810,2705
810,4125,"3,87134","43,62223",OUI,OUI,"""30-07-2010""",810,2706
1007,4101,"3,87241","43,62232",OUI,OUI,"""30-07-2010""",1007,2707
1007,4102,"3,87243","43,62246",OUI,OUI,"""30-07-2010""",1007,2708
810,4127,"3,86883","43,62168",OUI,OUI,"""30-07-2010""",810,2709
1813,4158,"3,86806","43,6227",OUI,OUI,"""30-07-2010""",1813,2710
418,4143,"3,8675","43,62277",OUI,OUI,"""30-07-2010""",418,2711
418,4143,"3,86745","43,62276",OUI,OUI,"""30-07-2010""",418,2712
1255,4147,"3,8672","43,62414",NON,OUI,"""30-07-2010""",1255,2713
2002,4133,"3,86676","43,62459",NON,OUI,"""30-07-2010""",2002,2714
1255,4172,"3,86594","43,62381",NON,NON,"""30-07-2010""",1255,2715
516,4137,"3,86665","43,62256",OUI,OUI,"""30-07-2010""",516,2716
1060,4163,"3,86671","43,62242",OUI,OUI,"""30-07-2010""",1060,2717
1060,4163,"3,86717","43,62139",OUI,OUI,"""30-07-2010""",1060,2718
869,4164,"3,86733","43,6213",OUI,OUI,"""30-07-2010""",869,2719
1060,4161,"3,86725","43,62122",OUI,OUI,"""30-07-2010""",1060,2720
869,4162,"3,86712","43,62125",OUI,OUI,"""30-07-2010""",869,2721
869,4162,"3,86712","43,62125",OUI,OUI,"""30-07-2010""",869,2722
935,4142,"3,86879","43,6204",OUI,OUI,"""30-07-2010""",935,2723
1813,4120,"3,86914","43,62035",OUI,OUI,"""30-07-2010""",1813,2724
935,4140,"3,86621","43,62109",OUI,OUI,"""30-07-2010""",935,2725
963,4138,"3,86614","43,62159",OUI,OUI,"""30-07-2010""",963,2726
963,4138,"3,86613","43,62158",OUI,NON,"""30-07-2010""",963,2727
935,4187,"3,86511","43,62152",OUI,OUI,"""30-07-2010""",935,2728
746,4165,"3,86431","43,62157",NON,OUI,"""30-07-2010""",746,2729
418,4139,"3,86529","43,62224",OUI,OUI,"""30-07-2010""",418,2730
1664,4169,"3,86495","43,62229",NON,NON,"""30-07-2010""",1664,2731
1664,4169,"3,86413","43,6228",NON,NON,"""30-07-2010""",1664,2732
1239,4170,"3,864","43,62279",NON,NON,"""30-07-2010""",1239,2733
2075,4173,"3,86378","43,62359",NON,OUI,"""30-07-2010""",2075,2734
746,4318,"3,86368","43,6226",OUI,NON,"""30-07-2010""",746,2735
746,4318,"3,86321","43,62307",OUI,OUI,"""30-07-2010""",746,2736
746,4318,"3,86228","43,62372",NON,NON,"""30-07-2010""",746,2737
746,4175,"3,86451","43,62127",OUI,OUI,"""30-07-2010""",746,2738
1234,4182,"3,86509","43,61981",OUI,OUI,"""30-07-2010""",1234,2739
1234,4182,"3,86509","43,61981",OUI,OUI,"""30-07-2010""",1234,2740
746,4186,"3,86546","43,61972",OUI,OUI,"""30-07-2010""",746,2741
746,4186,"3,86579","43,6192",NON,OUI,"""30-07-2010""",746,2742
746,4186,"3,86684","43,61818",OUI,OUI,"""30-07-2010""",746,2743
519,4201,"3,86758","43,61739",OUI,OUI,"""30-07-2010""",519,2744
519,4202,"3,8686","43,61709",OUI,OUI,"""30-07-2010""",519,2745
519,4202,"3,86929","43,61681",NON,OUI,"""30-07-2010""",519,2746
728,4203,"3,86955","43,6171",OUI,OUI,"""30-07-2010""",728,2747
728,4203,"3,86953","43,61744",OUI,OUI,"""30-07-2010""",728,2748
2654,4200,"3,86941","43,61766",OUI,OUI,"""30-07-2010""",2654,2749
728,4199,"3,86943","43,61802",OUI,OUI,"""30-07-2010""",728,2750
728,4199,"3,8694","43,61869",OUI,OUI,"""30-07-2010""",728,2751
728,4199,"3,8694","43,61911",OUI,OUI,"""30-07-2010""",728,2752
1556,4190,"3,87016","43,61965",OUI,OUI,"""30-07-2010""",1556,2753
1007,4086,"3,87275","43,62111",OUI,OUI,"""30-07-2010""",1007,2755
1007,4096,"3,87326","43,61985",OUI,OUI,"""30-07-2010""",1007,2756
619,4188,"3,86979","43,61943",OUI,OUI,"""30-07-2010""",619,2757
690,4194,"3,87044","43,61902",OUI,OUI,"""30-07-2010""",690,2758
690,4119,"3,87051","43,61913",OUI,OUI,"""30-07-2010""",690,2759
619,4197,"3,87092","43,61872",OUI,OUI,"""30-07-2010""",619,2760
907,4196,"3,87151","43,61816",OUI,OUI,"""30-07-2010""",907,2761
619,13953,"3,87211","43,61794",OUI,OUI,"""30-07-2010""",619,2762
922,4265,"3,87227","43,61811",OUI,OUI,"""30-07-2010""",922,2763
922,4265,"3,87227","43,61811",NON,OUI,"""30-07-2010""",922,2764
725,4283,"3,87286","43,61773",OUI,OUI,"""30-07-2010""",725,2765
725,4283,"3,87295","43,61791",NON,NON,"""30-07-2010""",725,2766
619,4208,"3,87335","43,61715",OUI,OUI,"""30-07-2010""",619,2767
1972,4257,"3,8738","43,617",OUI,OUI,"""30-07-2010""",1972,2768
1972,4257,"3,8738","43,617",OUI,OUI,"""30-07-2010""",1972,2769
619,4280,"3,8739","43,61679",OUI,OUI,"""30-07-2010""",619,2770
619,4280,"3,87388","43,6168",OUI,OUI,"""30-07-2010""",619,2771
1007,4227,"3,87473","43,6164",OUI,OUI,"""30-07-2010""",1007,2772
2108,4225,"3,87499","43,61602",OUI,OUI,"""30-07-2010""",2108,2773
2108,4225,"3,87573","43,61574",OUI,OUI,"""30-07-2010""",2108,2774
2036,4228,"3,87568","43,61593",OUI,OUI,"""30-07-2010""",2036,2775
2036,4233,"3,87572","43,61592",NON,NON,"""30-07-2010""",2036,2776
1324,4245,"3,87572","43,61599",NON,NON,"""30-07-2010""",1324,2777
2036,4232,"3,87732","43,61545",NON,NON,"""30-07-2010""",2036,2778
1023,4230,"3,8776","43,61551",NON,NON,"""30-07-2010""",1023,2779
2108,4281,"3,87853","43,61526",NON,OUI,"""30-07-2010""",2108,2780
2108,4281,"3,87853","43,61526",NON,NON,"""30-07-2010""",2108,2781
2108,4282,"3,8785","43,61512",NON,OUI,"""30-07-2010""",2108,2782
2108,4282,"3,8785","43,61512",NON,NON,"""30-07-2010""",2108,2783
2108,4078,"3,87903","43,61526",NON,OUI,"""30-07-2010""",2108,2784
575,4045,"3,8805","43,61518",OUI,OUI,"""30-07-2010""",575,2785
575,4045,"3,88049","43,61517",OUI,OUI,"""30-07-2010""",575,2786
2108,4079,"3,88077","43,61492",OUI,OUI,"""30-07-2010""",2108,2787
1823,4044,"3,88123","43,61511",NON,NON,"""30-07-2010""",1823,2788
1823,4044,"3,88119","43,61524",OUI,OUI,"""30-07-2010""",1823,2789
2108,4041,"3,88141","43,61501",OUI,OUI,"""30-07-2010""",2108,2790
2025,4040,"3,88161","43,61502",OUI,OUI,"""30-07-2010""",2025,2791
2108,7511,"3,88186","43,61504",OUI,OUI,"""30-07-2010""",2108,2792
1823,4043,"3,88086","43,61585",OUI,OUI,"""30-07-2010""",1823,2793
1347,4029,"3,88043","43,616",OUI,OUI,"""30-07-2010""",1347,2794
1347,4029,"3,88042","43,616",NON,NON,"""30-07-2010""",1347,2795
1347,3986,"3,87865","43,61661",OUI,OUI,"""30-07-2010""",1347,2796
1023,4231,"3,87819","43,61642",OUI,OUI,"""30-07-2010""",1023,2797
1023,3984,"3,87836","43,6167",OUI,OUI,"""30-07-2010""",1023,2798
1023,3989,"3,87845","43,61778",OUI,OUI,"""30-07-2010""",1023,2799
1860,4015,"3,87802","43,61685",NON,NON,"""30-07-2010""",1860,2800
