N° Election;Election;Code Commune;Commune;N° Bureau;Bureau;Circonscritpion;Canton;Inscrits;Votants;Nuls;Blancs;Exprimés;Procurations;N° Candidat;Candidat;Nombre de Voix
277;Election du Parlement Européen - Scrutin du 25 Mai 2014;34172;Montpellier;6;Ecole élémentaire Lamartine;2;01;1180;449;5;6;438;13;22;Liste LESELLIER Pascal                            ;8
277;Election du Parlement Européen - Scrutin du 25 Mai 2014;34172;Montpellier;6;Ecole élémentaire Lamartine;2;01;1180;449;5;6;438;13;23;Liste JUY Monique                                 ;1
277;Election du Parlement Européen - Scrutin du 25 Mai 2014;34172;Montpellier;6;Ecole élémentaire Lamartine;2;01;1180;449;5;6;438;13;24;Liste CAMUS Renaud                                ;0
277;Election du Parlement Européen - Scrutin du 25 Mai 2014;34172;Montpellier;6;Ecole élémentaire Lamartine;2;01;1180;449;5;6;438;13;25;Liste GROS Martine                                ;0
277;Election du Parlement Européen - Scrutin du 25 Mai 2014;34172;Montpellier;7;Maison de la Démocratie;2;01;1056;498;1;7;490;19;1;Liste HONDEMA-MOKRANE Faïrouz                     ;0
277;Election du Parlement Européen - Scrutin du 25 Mai 2014;34172;Montpellier;7;Maison de la Démocratie;2;01;1056;498;1;7;490;19;2;Liste TORREMOCHA Sandra                           ;1
277;Election du Parlement Européen - Scrutin du 25 Mai 2014;34172;Montpellier;7;Maison de la Démocratie;2;01;1056;498;1;7;490;19;3;Liste TELLECHEA Jean                              ;0
277;Election du Parlement Européen - Scrutin du 25 Mai 2014;34172;Montpellier;7;Maison de la Démocratie;2;01;1056;498;1;7;490;19;4;Liste COUROSSE Gaël                               ;0
277;Election du Parlement Européen - Scrutin du 25 Mai 2014;34172;Montpellier;7;Maison de la Démocratie;2;01;1056;498;1;7;490;19;5;Liste ALIOT Louis                                 ;66
277;Election du Parlement Européen - Scrutin du 25 Mai 2014;34172;Montpellier;7;Maison de la Démocratie;2;01;1056;498;1;7;490;19;6;Liste ROCHEFORT Robert                            ;65
277;Election du Parlement Européen - Scrutin du 25 Mai 2014;34172;Montpellier;7;Maison de la Démocratie;2;01;1056;498;1;7;490;19;7;Liste MARTY Philippe                              ;3
277;Election du Parlement Européen - Scrutin du 25 Mai 2014;34172;Montpellier;7;Maison de la Démocratie;2;01;1056;498;1;7;490;19;8;Liste PRADALIER Nicole                            ;0
277;Election du Parlement Européen - Scrutin du 25 Mai 2014;34172;Montpellier;7;Maison de la Démocratie;2;01;1056;498;1;7;490;19;9;Liste MELENCHON Jean-Luc                          ;62
277;Election du Parlement Européen - Scrutin du 25 Mai 2014;34172;Montpellier;7;Maison de la Démocratie;2;01;1056;498;1;7;490;19;10;Liste HUSSET Marie Jeanne                         ;5
277;Election du Parlement Européen - Scrutin du 25 Mai 2014;34172;Montpellier;7;Maison de la Démocratie;2;01;1056;498;1;7;490;19;11;Liste MAHUET Eric                                 ;2
277;Election du Parlement Européen - Scrutin du 25 Mai 2014;34172;Montpellier;7;Maison de la Démocratie;2;01;1056;498;1;7;490;19;12;Liste POUTOU Philippe                             ;4
277;Election du Parlement Européen - Scrutin du 25 Mai 2014;34172;Montpellier;7;Maison de la Démocratie;2;01;1056;498;1;7;490;19;13;Liste ROZIÈRE Virginie                            ;76
277;Election du Parlement Européen - Scrutin du 25 Mai 2014;34172;Montpellier;7;Maison de la Démocratie;2;01;1056;498;1;7;490;19;14;Liste BOVÉ José                                   ;63
277;Election du Parlement Européen - Scrutin du 25 Mai 2014;34172;Montpellier;7;Maison de la Démocratie;2;01;1056;498;1;7;490;19;15;Liste ALLIOT-MARIE Michèle                        ;108
277;Election du Parlement Européen - Scrutin du 25 Mai 2014;34172;Montpellier;7;Maison de la Démocratie;2;01;1056;498;1;7;490;19;16;Liste BOUSSION Joseph                             ;11
277;Election du Parlement Européen - Scrutin du 25 Mai 2014;34172;Montpellier;7;Maison de la Démocratie;2;01;1056;498;1;7;490;19;17;Liste LENNE Francis                               ;4
277;Election du Parlement Européen - Scrutin du 25 Mai 2014;34172;Montpellier;7;Maison de la Démocratie;2;01;1056;498;1;7;490;19;18;Liste NÈGRE Anne                                  ;2
277;Election du Parlement Européen - Scrutin du 25 Mai 2014;34172;Montpellier;7;Maison de la Démocratie;2;01;1056;498;1;7;490;19;19;Liste CHAMAGNE Régis                              ;0
277;Election du Parlement Européen - Scrutin du 25 Mai 2014;34172;Montpellier;7;Maison de la Démocratie;2;01;1056;498;1;7;490;19;20;Liste GHAZOUANE Sami                              ;0
277;Election du Parlement Européen - Scrutin du 25 Mai 2014;34172;Montpellier;7;Maison de la Démocratie;2;01;1056;498;1;7;490;19;21;Liste MARTINEZ Jean-Claude                        ;3
277;Election du Parlement Européen - Scrutin du 25 Mai 2014;34172;Montpellier;7;Maison de la Démocratie;2;01;1056;498;1;7;490;19;22;Liste LESELLIER Pascal                            ;14
277;Election du Parlement Européen - Scrutin du 25 Mai 2014;34172;Montpellier;7;Maison de la Démocratie;2;01;1056;498;1;7;490;19;23;Liste JUY Monique                                 ;1
277;Election du Parlement Européen - Scrutin du 25 Mai 2014;34172;Montpellier;7;Maison de la Démocratie;2;01;1056;498;1;7;490;19;24;Liste CAMUS Renaud                                ;0
277;Election du Parlement Européen - Scrutin du 25 Mai 2014;34172;Montpellier;7;Maison de la Démocratie;2;01;1056;498;1;7;490;19;25;Liste GROS Martine                                ;0
277;Election du Parlement Européen - Scrutin du 25 Mai 2014;34172;Montpellier;8;Ecole élémentaire Gambetta;2;01;1253;590;4;5;581;19;1;Liste HONDEMA-MOKRANE Faïrouz                     ;0
277;Election du Parlement Européen - Scrutin du 25 Mai 2014;34172;Montpellier;8;Ecole élémentaire Gambetta;2;01;1253;590;4;5;581;19;2;Liste TORREMOCHA Sandra                           ;4
277;Election du Parlement Européen - Scrutin du 25 Mai 2014;34172;Montpellier;8;Ecole élémentaire Gambetta;2;01;1253;590;4;5;581;19;3;Liste TELLECHEA Jean                              ;0
277;Election du Parlement Européen - Scrutin du 25 Mai 2014;34172;Montpellier;8;Ecole élémentaire Gambetta;2;01;1253;590;4;5;581;19;4;Liste COUROSSE Gaël                               ;1
277;Election du Parlement Européen - Scrutin du 25 Mai 2014;34172;Montpellier;8;Ecole élémentaire Gambetta;2;01;1253;590;4;5;581;19;5;Liste ALIOT Louis                                 ;65
277;Election du Parlement Européen - Scrutin du 25 Mai 2014;34172;Montpellier;8;Ecole élémentaire Gambetta;2;01;1253;590;4;5;581;19;6;Liste ROCHEFORT Robert                            ;43
277;Election du Parlement Européen - Scrutin du 25 Mai 2014;34172;Montpellier;8;Ecole élémentaire Gambetta;2;01;1253;590;4;5;581;19;7;Liste MARTY Philippe                              ;11
277;Election du Parlement Européen - Scrutin du 25 Mai 2014;34172;Montpellier;8;Ecole élémentaire Gambetta;2;01;1253;590;4;5;581;19;8;Liste PRADALIER Nicole                            ;0
277;Election du Parlement Européen - Scrutin du 25 Mai 2014;34172;Montpellier;8;Ecole élémentaire Gambetta;2;01;1253;590;4;5;581;19;9;Liste MELENCHON Jean-Luc                          ;48
277;Election du Parlement Européen - Scrutin du 25 Mai 2014;34172;Montpellier;8;Ecole élémentaire Gambetta;2;01;1253;590;4;5;581;19;10;Liste HUSSET Marie Jeanne                         ;5
277;Election du Parlement Européen - Scrutin du 25 Mai 2014;34172;Montpellier;8;Ecole élémentaire Gambetta;2;01;1253;590;4;5;581;19;11;Liste MAHUET Eric                                 ;4
277;Election du Parlement Européen - Scrutin du 25 Mai 2014;34172;Montpellier;8;Ecole élémentaire Gambetta;2;01;1253;590;4;5;581;19;12;Liste POUTOU Philippe                             ;6
277;Election du Parlement Européen - Scrutin du 25 Mai 2014;34172;Montpellier;8;Ecole élémentaire Gambetta;2;01;1253;590;4;5;581;19;13;Liste ROZIÈRE Virginie                            ;98
277;Election du Parlement Européen - Scrutin du 25 Mai 2014;34172;Montpellier;8;Ecole élémentaire Gambetta;2;01;1253;590;4;5;581;19;14;Liste BOVÉ José                                   ;122
277;Election du Parlement Européen - Scrutin du 25 Mai 2014;34172;Montpellier;8;Ecole élémentaire Gambetta;2;01;1253;590;4;5;581;19;15;Liste ALLIOT-MARIE Michèle                        ;114
277;Election du Parlement Européen - Scrutin du 25 Mai 2014;34172;Montpellier;8;Ecole élémentaire Gambetta;2;01;1253;590;4;5;581;19;16;Liste BOUSSION Joseph                             ;33
277;Election du Parlement Européen - Scrutin du 25 Mai 2014;34172;Montpellier;8;Ecole élémentaire Gambetta;2;01;1253;590;4;5;581;19;17;Liste LENNE Francis                               ;1
277;Election du Parlement Européen - Scrutin du 25 Mai 2014;34172;Montpellier;8;Ecole élémentaire Gambetta;2;01;1253;590;4;5;581;19;18;Liste NÈGRE Anne                                  ;6
277;Election du Parlement Européen - Scrutin du 25 Mai 2014;34172;Montpellier;8;Ecole élémentaire Gambetta;2;01;1253;590;4;5;581;19;19;Liste CHAMAGNE Régis                              ;2
277;Election du Parlement Européen - Scrutin du 25 Mai 2014;34172;Montpellier;8;Ecole élémentaire Gambetta;2;01;1253;590;4;5;581;19;20;Liste GHAZOUANE Sami                              ;0
277;Election du Parlement Européen - Scrutin du 25 Mai 2014;34172;Montpellier;8;Ecole élémentaire Gambetta;2;01;1253;590;4;5;581;19;21;Liste MARTINEZ Jean-Claude                        ;5
277;Election du Parlement Européen - Scrutin du 25 Mai 2014;34172;Montpellier;8;Ecole élémentaire Gambetta;2;01;1253;590;4;5;581;19;22;Liste LESELLIER Pascal                            ;11
277;Election du Parlement Européen - Scrutin du 25 Mai 2014;34172;Montpellier;8;Ecole élémentaire Gambetta;2;01;1253;590;4;5;581;19;23;Liste JUY Monique                                 ;2
277;Election du Parlement Européen - Scrutin du 25 Mai 2014;34172;Montpellier;8;Ecole élémentaire Gambetta;2;01;1253;590;4;5;581;19;24;Liste CAMUS Renaud                                ;0
277;Election du Parlement Européen - Scrutin du 25 Mai 2014;34172;Montpellier;8;Ecole élémentaire Gambetta;2;01;1253;590;4;5;581;19;25;Liste GROS Martine                                ;0
277;Election du Parlement Européen - Scrutin du 25 Mai 2014;34172;Montpellier;9;Ecole élémentaire Sévigné;2;01;1279;584;4;7;573;9;1;Liste HONDEMA-MOKRANE Faïrouz                     ;0
277;Election du Parlement Européen - Scrutin du 25 Mai 2014;34172;Montpellier;9;Ecole élémentaire Sévigné;2;01;1279;584;4;7;573;9;2;Liste TORREMOCHA Sandra                           ;2
277;Election du Parlement Européen - Scrutin du 25 Mai 2014;34172;Montpellier;9;Ecole élémentaire Sévigné;2;01;1279;584;4;7;573;9;3;Liste TELLECHEA Jean                              ;0
277;Election du Parlement Européen - Scrutin du 25 Mai 2014;34172;Montpellier;9;Ecole élémentaire Sévigné;2;01;1279;584;4;7;573;9;4;Liste COUROSSE Gaël                               ;0
277;Election du Parlement Européen - Scrutin du 25 Mai 2014;34172;Montpellier;9;Ecole élémentaire Sévigné;2;01;1279;584;4;7;573;9;5;Liste ALIOT Louis                                 ;65
277;Election du Parlement Européen - Scrutin du 25 Mai 2014;34172;Montpellier;9;Ecole élémentaire Sévigné;2;01;1279;584;4;7;573;9;6;Liste ROCHEFORT Robert                            ;43
277;Election du Parlement Européen - Scrutin du 25 Mai 2014;34172;Montpellier;9;Ecole élémentaire Sévigné;2;01;1279;584;4;7;573;9;7;Liste MARTY Philippe                              ;5
277;Election du Parlement Européen - Scrutin du 25 Mai 2014;34172;Montpellier;9;Ecole élémentaire Sévigné;2;01;1279;584;4;7;573;9;8;Liste PRADALIER Nicole                            ;0
277;Election du Parlement Européen - Scrutin du 25 Mai 2014;34172;Montpellier;9;Ecole élémentaire Sévigné;2;01;1279;584;4;7;573;9;9;Liste MELENCHON Jean-Luc                          ;76
277;Election du Parlement Européen - Scrutin du 25 Mai 2014;34172;Montpellier;9;Ecole élémentaire Sévigné;2;01;1279;584;4;7;573;9;10;Liste HUSSET Marie Jeanne                         ;12
277;Election du Parlement Européen - Scrutin du 25 Mai 2014;34172;Montpellier;9;Ecole élémentaire Sévigné;2;01;1279;584;4;7;573;9;11;Liste MAHUET Eric                                 ;3
277;Election du Parlement Européen - Scrutin du 25 Mai 2014;34172;Montpellier;9;Ecole élémentaire Sévigné;2;01;1279;584;4;7;573;9;12;Liste POUTOU Philippe                             ;6
277;Election du Parlement Européen - Scrutin du 25 Mai 2014;34172;Montpellier;9;Ecole élémentaire Sévigné;2;01;1279;584;4;7;573;9;13;Liste ROZIÈRE Virginie                            ;79
277;Election du Parlement Européen - Scrutin du 25 Mai 2014;34172;Montpellier;9;Ecole élémentaire Sévigné;2;01;1279;584;4;7;573;9;14;Liste BOVÉ José                                   ;146
277;Election du Parlement Européen - Scrutin du 25 Mai 2014;34172;Montpellier;9;Ecole élémentaire Sévigné;2;01;1279;584;4;7;573;9;15;Liste ALLIOT-MARIE Michèle                        ;64
277;Election du Parlement Européen - Scrutin du 25 Mai 2014;34172;Montpellier;9;Ecole élémentaire Sévigné;2;01;1279;584;4;7;573;9;16;Liste BOUSSION Joseph                             ;51
277;Election du Parlement Européen - Scrutin du 25 Mai 2014;34172;Montpellier;9;Ecole élémentaire Sévigné;2;01;1279;584;4;7;573;9;17;Liste LENNE Francis                               ;5
277;Election du Parlement Européen - Scrutin du 25 Mai 2014;34172;Montpellier;9;Ecole élémentaire Sévigné;2;01;1279;584;4;7;573;9;18;Liste NÈGRE Anne                                  ;2
277;Election du Parlement Européen - Scrutin du 25 Mai 2014;34172;Montpellier;9;Ecole élémentaire Sévigné;2;01;1279;584;4;7;573;9;19;Liste CHAMAGNE Régis                              ;3
277;Election du Parlement Européen - Scrutin du 25 Mai 2014;34172;Montpellier;9;Ecole élémentaire Sévigné;2;01;1279;584;4;7;573;9;20;Liste GHAZOUANE Sami                              ;1
277;Election du Parlement Européen - Scrutin du 25 Mai 2014;34172;Montpellier;9;Ecole élémentaire Sévigné;2;01;1279;584;4;7;573;9;21;Liste MARTINEZ Jean-Claude                        ;2
277;Election du Parlement Européen - Scrutin du 25 Mai 2014;34172;Montpellier;9;Ecole élémentaire Sévigné;2;01;1279;584;4;7;573;9;22;Liste LESELLIER Pascal                            ;6
277;Election du Parlement Européen - Scrutin du 25 Mai 2014;34172;Montpellier;9;Ecole élémentaire Sévigné;2;01;1279;584;4;7;573;9;23;Liste JUY Monique                                 ;0
277;Election du Parlement Européen - Scrutin du 25 Mai 2014;34172;Montpellier;9;Ecole élémentaire Sévigné;2;01;1279;584;4;7;573;9;24;Liste CAMUS Renaud                                ;2
277;Election du Parlement Européen - Scrutin du 25 Mai 2014;34172;Montpellier;9;Ecole élémentaire Sévigné;2;01;1279;584;4;7;573;9;25;Liste GROS Martine                                ;0
277;Election du Parlement Européen - Scrutin du 25 Mai 2014;34172;Montpellier;10;Ecole élémentaire Sévigné;2;01;1352;562;4;11;547;11;1;Liste HONDEMA-MOKRANE Faïrouz                     ;0
277;Election du Parlement Européen - Scrutin du 25 Mai 2014;34172;Montpellier;10;Ecole élémentaire Sévigné;2;01;1352;562;4;11;547;11;2;Liste TORREMOCHA Sandra                           ;3
277;Election du Parlement Européen - Scrutin du 25 Mai 2014;34172;Montpellier;10;Ecole élémentaire Sévigné;2;01;1352;562;4;11;547;11;3;Liste TELLECHEA Jean                              ;0
277;Election du Parlement Européen - Scrutin du 25 Mai 2014;34172;Montpellier;10;Ecole élémentaire Sévigné;2;01;1352;562;4;11;547;11;4;Liste COUROSSE Gaël                               ;0
277;Election du Parlement Européen - Scrutin du 25 Mai 2014;34172;Montpellier;10;Ecole élémentaire Sévigné;2;01;1352;562;4;11;547;11;5;Liste ALIOT Louis                                 ;71
277;Election du Parlement Européen - Scrutin du 25 Mai 2014;34172;Montpellier;10;Ecole élémentaire Sévigné;2;01;1352;562;4;11;547;11;6;Liste ROCHEFORT Robert                            ;31
277;Election du Parlement Européen - Scrutin du 25 Mai 2014;34172;Montpellier;10;Ecole élémentaire Sévigné;2;01;1352;562;4;11;547;11;7;Liste MARTY Philippe                              ;2
277;Election du Parlement Européen - Scrutin du 25 Mai 2014;34172;Montpellier;10;Ecole élémentaire Sévigné;2;01;1352;562;4;11;547;11;8;Liste PRADALIER Nicole                            ;0
277;Election du Parlement Européen - Scrutin du 25 Mai 2014;34172;Montpellier;10;Ecole élémentaire Sévigné;2;01;1352;562;4;11;547;11;9;Liste MELENCHON Jean-Luc                          ;61
277;Election du Parlement Européen - Scrutin du 25 Mai 2014;34172;Montpellier;10;Ecole élémentaire Sévigné;2;01;1352;562;4;11;547;11;10;Liste HUSSET Marie Jeanne                         ;5
277;Election du Parlement Européen - Scrutin du 25 Mai 2014;34172;Montpellier;10;Ecole élémentaire Sévigné;2;01;1352;562;4;11;547;11;11;Liste MAHUET Eric                                 ;10
277;Election du Parlement Européen - Scrutin du 25 Mai 2014;34172;Montpellier;10;Ecole élémentaire Sévigné;2;01;1352;562;4;11;547;11;12;Liste POUTOU Philippe                             ;4
