"OBJECTID,N,10,0","IDENT,C,254","NOM,C,254","VLEGALE,N,19,8","REF,C,254","DDEBUT,D","DFIN,D","SENS,C,254","PHJM,N,19,8","PHJS,N,19,8","TJM,N,19,8","COMMENTAIR,C,254","MOIS,N,19,8","ANNEE,N,19,8","TYPECOMPTA,C,50","IDENTSIG,N,19,10"
2654,1390TR2243,Avenue de Lodève,50,1469_009_02,20/06/12,26/06/12,Spaak-Celleneuve,290,361,3691,#N/A,6,2012,Magnétique,2243
2652,1390TR2243,Avenue de Lodève,50,2017_010_01,20/06/12,26/06/12,Celleneuve-Spaak,215,309,2511,#N/A,6,2012,Magnétique,2243
2653,1390TR2243,Avenue de Lodève,50,1473_009_02,20/06/12,26/06/12,Spaak-Celleneuve,208,213,1805,#N/A,6,2012,Magnétique,2243
842,1390TR4822,Avenue de Lodève,50,1937_002_01,14/06/05,20/06/05,Gambetta-Milhaud,369,411,4578,#N/A,6,2005,Pneumatique,4822
845,1390TR4822,Avenue de Lodève,50,1560_003_01,14/06/05,20/06/05,Gendarmerie-Gambetta,37,51,87,Tube coupé,6,2005,Pneumatique,4822
846,1390TR4798,Avenue de Lodève,50,1938_002_01,14/06/05,20/06/05,Gendarmerie-Milhaud,1198,851,10611,#N/A,6,2005,Pneumatique,4798
843,1390TR4822,Avenue de Lodève,50,1559_003_01,14/06/05,20/06/05,Gambetta-Gendarmerie,1611,1712,21928,#N/A,6,2005,Pneumatique,4822
726,1390TR4949,Avenue de Lodève,50,872_008_01,04/06/04,10/06/04,Cevennes-Gendarmerie,793,685,7156,Tube coupé,6,2004,Pneumatique,4949
591,1390TR4822,Avenue de Lodève,50,845_004_01,02/04/03,08/04/03,Celleneuve-Beaulieu,95,93,970,#N/A,4,2003,Pneumatique,4822
590,1390TR4798,Avenue de Lodève,50,1932_001_01,02/04/03,08/04/03,Celleneuve-Milhaud,1129,927,10370,#N/A,4,2003,Pneumatique,4798
592,1390TR4822,Avenue de Lodève,50,864_005_01,02/04/03,08/04/03,Beaulieu-Celleneuve,553,767,4244,#N/A,4,2003,Pneumatique,4822
539,1390TR4805,Avenue de Lodève,50,864.005.01,04/10/02,10/10/02,Celleuneuve-Milhau,1115,857,9859,#N/A,10,2002,Pneumatique,4805
363,1390TR4949,Avenue de Lodève,50,LODE.002,14/03/00,20/03/00,Celleneuve-Beaulieu,1031,950,9625,#N/A,3,2000,Pneumatique,4949
364,1390TR4949,Avenue de Lodève,50,LODE.012,14/03/00,20/03/00,Beaulieu-Celleneuve,799,998,10239,#N/A,3,2000,Pneumatique,4949
3176,1000TR17333,Avenue de l'Europe (voie de tourne à droite),9999,CT8_2013-03-18.xls,18/03/13,24/03/13,Poitiers-Gimel,311,308,3134,,3,2013,Regulation,17333
3053,1000TR17333,Avenue de l'Europe (voie de tourne à droite),9999,CT8_2013-03-18.xls,18/03/13,24/03/13,Poitiers-Gimel,311,308,3134,,3,2013,Regulation,17333
2837,1000TR17333,Avenue de l'Europe (voie de tourne à droite),9999,CT8_2012-11-19.xls,19/11/12,25/11/12,Poitiers-Gimel,296,335,3152,0,11,2012,Regulation,17333
2772,1000TR17333,Avenue de l'Europe (voie de tourne à droite),9999,CT8_2012-03-19.xls,19/03/12,25/03/12,Poitiers-Gimel,312,381,3318,0,3,2012,Regulation,17333
2287,1000TR17333,Avenue de l'Europe (voie de tourne à droite),9999,CT8_2011-03-21.xls,21/03/11,27/03/11,Poitiers-Gimel,310,321,3325,0,3,2011,Regulation,17333
3049,1000TR2596,Avenue de l'Europe,9999,CT5_2013-03-18.xls,18/03/13,24/03/13,Badie-Poitiers,300,296,2941,,3,2013,Regulation,2596
3050,1000TR2643,Avenue de l'Europe,9999,CT7_2013-03-18.xls,18/03/13,24/03/13,Gimel-Poitiers,317,256,2380,,3,2013,Regulation,2643
3051,1000TR2596,Avenue de l'Europe,9999,CT4_2013-03-18.xls,18/03/13,24/03/13,Poitiers-Badie,303,297,3294,,3,2013,Regulation,2596
3052,1000TR2643,Avenue de l'Europe,9999,CT6_2013-03-18.xls,18/03/13,24/03/13,Poitiers-Gimel,390,375,3491,,3,2013,Regulation,2643
3172,1000TR2596,Avenue de l'Europe,9999,CT5_2013-03-18.xls,18/03/13,24/03/13,Badie-Poitiers,300,296,2941,,3,2013,Regulation,2596
3173,1000TR2643,Avenue de l'Europe,9999,CT7_2013-03-18.xls,18/03/13,24/03/13,Gimel-Poitiers,317,256,2380,,3,2013,Regulation,2643
3174,1000TR2596,Avenue de l'Europe,9999,CT4_2013-03-18.xls,18/03/13,24/03/13,Poitiers-Badie,303,297,3294,,3,2013,Regulation,2596
3175,1000TR2643,Avenue de l'Europe,9999,CT6_2013-03-18.xls,18/03/13,24/03/13,Poitiers-Gimel,390,375,3491,,3,2013,Regulation,2643
2836,1000TR2643,Avenue de l'Europe,9999,CT6_2012-11-19.xls,19/11/12,25/11/12,Poitiers-Gimel,386,390,3512,0,11,2012,Regulation,2643
2833,1000TR2596,Avenue de l'Europe,9999,CT5_2012-11-19.xls,19/11/12,25/11/12,Badie-Poitiers,300,295,2941,0,11,2012,Regulation,2596
2834,1000TR2643,Avenue de l'Europe,9999,CT7_2012-11-19.xls,19/11/12,25/11/12,Gimel-Poitiers,326,261,2413,0,11,2012,Regulation,2643
2835,1000TR2596,Avenue de l'Europe,9999,CT4_2012-11-19.xls,19/11/12,25/11/12,Poitiers-Badie,289,307,3256,0,11,2012,Regulation,2596
2769,1000TR2643,Avenue de l'Europe,9999,CT7_2012-03-19.xls,19/03/12,25/03/12,Gimel-Poitiers,326,303,2519,0,3,2012,Regulation,2643
2768,1000TR2596,Avenue de l'Europe,9999,CT5_2012-03-19.xls,19/03/12,25/03/12,Badie-Poitiers,360,307,3072,0,3,2012,Regulation,2596
2771,1000TR2643,Avenue de l'Europe,9999,CT6_2012-03-19.xls,19/03/12,25/03/12,Poitiers-Gimel,404,390,3635,0,3,2012,Regulation,2643
2770,1000TR2596,Avenue de l'Europe,9999,CT4_2012-03-19.xls,19/03/12,25/03/12,Poitiers-Badie,310,353,3482,0,3,2012,Regulation,2596
2285,1000TR2596,Avenue de l'Europe,9999,CT4_2011-03-21.xls,21/03/11,27/03/11,Poitiers-Badie,313,302,3546,0,3,2011,Regulation,2596
2286,1000TR2643,Avenue de l'Europe,9999,CT6_2011-03-21.xls,21/03/11,27/03/11,Poitiers-Gimel,423,359,3654,0,3,2011,Regulation,2643
2283,1000TR2596,Avenue de l'Europe,9999,CT5_2011-03-21.xls,21/03/11,27/03/11,Badie-Poitiers,343,304,3332,0,3,2011,Regulation,2596
2284,1000TR2643,Avenue de l'Europe,9999,CT7_2011-03-21.xls,21/03/11,27/03/11,Gimel-Poitiers,354,246,2548,0,3,2011,Regulation,2643
881,1000TR2580,Avenue de l'Europe,50,1374_005_02,12/10/05,18/10/05,Europe-Oxford,78,87,705,#N/A,10,2005,Pneumatique,2580
879,1000TR2547,Avenue de l'Europe,50,845_015_01,12/10/05,18/10/05,Shuman-Oxford,63,72,673,#N/A,10,2005,Pneumatique,2547
556,1000TR2596,Avenue de l'Europe,50,1935.004.01,06/12/02,12/12/02,Schuman-Italie,803,788,9096,#N/A,12,2002,Pneumatique,2596
557,1000TR2596,Avenue de l'Europe,50,1938.004.01,06/12/02,12/12/02,Italie-Schuman,1152,1073,10950,#N/A,12,2002,Pneumatique,2596
417,1000TR2495,Avenue de l'Europe,50,EURO.003,22/11/00,28/11/00,Cos-Schuman,1035,1559,14093,#N/A,11,2000,Pneumatique,2495
418,1000TR2495,Avenue de l'Europe,50,EURO.004,22/11/00,28/11/00,Schuman-Cos,229,218,1790,#N/A,11,2000,Pneumatique,2495
56,1000TR2602,Avenue de l'Europe,50,EURO.041,28/09/96,04/10/96,Shuman-Uppsala,1238,1193,11957,#N/A,9,1996,Pneumatique,2602
54,1000TR2509,Avenue de l'Europe,50,EURO.032,28/09/96,04/10/96,Blayac-Schuman,982,1539,12052,#N/A,9,1996,Pneumatique,2509
55,1000TR2602,Avenue de l'Europe,50,EURO.042,28/09/96,04/10/96,Uppsala-Shuman,1087,1305,11515,#N/A,9,1996,Pneumatique,2602
53,1000TR2509,Avenue de l'Europe,50,EURO.071,28/09/96,04/10/96,Shuman-blayac,1779,1383,14807,#N/A,9,1996,Pneumatique,2509
630,930TR4631,Avenue de l'Ecole d'Agriculture-Gabriel Buchet,50,856_011_02,24/09/03,30/09/03,Viala-Arceaux,254,473,3114,#N/A,9,2003,Pneumatique,4631
629,930TR4631,Avenue de l'Ecole d'Agriculture-Gabriel Buchet,50,856_011_01,24/09/03,30/09/03,Arceaux-Viala,437,419,5373,#N/A,9,2003,Pneumatique,4631
360,930TR4520,Avenue de l'Ecole d'Agriculture-Gabriel Buchet,50,VIAL.012,02/02/00,08/02/00,Buchet-Ravaz,401,455,4157,#N/A,2,2000,Pneumatique,4520
359,930TR4520,Avenue de l'Ecole d'Agriculture-Gabriel Buchet,50,VIAL.002,02/02/00,08/02/00,Viala-Buchet,466,367,4075,#N/A,2,2000,Pneumatique,4520
280,930TR140,Avenue de l'Ecole d'Agriculture-Gabriel Buchet,50,AGRI.002,01/12/98,07/12/98,Galot-Viala,497,499,5275,#N/A,12,1998,Pneumatique,140
281,930TR4520,Avenue de l'Ecole d'Agriculture-Gabriel Buchet,50,AGRI.012,01/12/98,07/12/98,Viala-Galot,359,269,3117,#N/A,12,1998,Pneumatique,4520
190,930TR4520,Avenue de l'Ecole d'Agriculture-Gabriel Buchet,50,AGRI.002,30/09/97,06/10/97,Viala-Galot,376,457,3941,#N/A,9,1997,Pneumatique,4520
191,930TR140,Avenue de l'Ecole d'Agriculture-Gabriel Buchet,50,AGRI.012,30/09/97,06/10/97,Galot-Viala,418,481,5052,#N/A,9,1997,Pneumatique,140
2547,1858TR3971,Avenue de la Reine Hélène D'Italie,50,217_001_02,10/01/12,16/01/12,Delmas-Lazare,421,426,2575,#N/A,1,2012,Pneumatique,3971
2546,1858TR3971,Avenue de la Reine Hélène D'Italie,50,217_001_01,10/01/12,16/01/12,Lazare-Delmas,490,488,3685,#N/A,1,2012,Pneumatique,3971
1429,1857TR1963,Avenue de la Recambale,70,211_003_01,29/03/08,04/04/08,Recambale-Garrats,1210,1116,12316,#N/A,3,2008,Pneumatique,1963
1117,1857TR1963,Avenue de la Recambale,50,206_011_01,20/09/06,26/09/06,Vanieres-Garrats,936,786,7086,#N/A,9,2006,Pneumatique,1963
1116,1857TR1963,Avenue de la Recambale,50,205_010_01,20/09/06,26/09/06,Garrats-Vanieres,1528,1788,14390,#N/A,9,2006,Pneumatique,1963
969,1857TR1963,Avenue de la Recambale,50,202_003_01,10/02/06,16/02/06,Vanieres-Celleneuve,1414,1415,13888,#N/A,2,2006,Pneumatique,1963
970,1857TR1963,Avenue de la Recambale,50,204_002_01,10/02/06,16/02/06,Celleneuve-Vanieres,1518,1816,18112,#N/A,2,2006,Pneumatique,1963
341,1857TR1963,Avenue de la Recambale,50,GARR.002,09/10/99,15/10/99,Recambale-Celleneuve,2316,1815,19013,#N/A,10,1999,Pneumatique,1963
3576,1777TR3368,Avenue de la Pompignane,50,0161_001_01,02/10/13,08/10/13,Salaison_Isaac,700,745,7346,,10,2013,Magnétique,3368
3577,1777TR3368,Avenue de la Pompignane,50,2326_012_02,02/10/13,08/10/13,Isaac_Salaison,540,549,6418,,10,2013,Magnétique,3368
3116,1777TR144,Avenue de la Pompignane,50,2285_007_02,14/05/13,20/05/13,Novigens_Péquet,869,794,8359,#N/A,5,2013,Magnétique,144
3118,1777TR3377,Avenue de la Pompignane,30,2082_009_02,14/05/13,20/05/13,Salaison_Novigens,655,714,7023,#N/A,5,2013,Magnétique,3377
3117,1777TR3377,Avenue de la Pompignane,30,2274_008_01,14/05/13,20/05/13,Novigens_Salaison,590,626,6598,#N/A,5,2013,Magnétique,3377
3115,1777TR144,Avenue de la Pompignane,50,2104_008_01,14/05/13,20/05/13,Péquet_Novigens,651,870,7615,#N/A,5,2013,Magnétique,144
2732,1777TR144,Avenue de la Pompignane,50,1473_014_01,12/10/12,18/10/12,Péquet-Novigens,701,769,8093,#N/A,10,2012,Magnétique,144
2733,1777TR144,Avenue de la Pompignane,50,2017_016_02,12/10/12,18/10/12,Novigens-Péquet,903,865,9045,#N/A,10,2012,Magnétique,144
2734,1777TR3377,Avenue de la Pompignane,50,2306_004_01,12/10/12,18/10/12,Salaison-Novigens,742,818,7724,#N/A,10,2012,Magnétique,3377
2735,1777TR3377,Avenue de la Pompignane,50,2104_003_02,12/10/12,18/10/12,Novigens-Salaison,590,645,6676,#N/A,10,2012,Magnétique,3377
2678,1777TR3377,Avenue de la Pompignane,50,2306_002_02,07/09/12,13/09/12,Novigens-Salaison,557,630,6828,#N/A,9,2012,Magnétique,3377
2676,1777TR144,Avenue de la Pompignane,50,1473_011_02,07/09/12,13/09/12,Novigens-Péquet,881,758,8803,#N/A,9,2012,Magnétique,144
2677,1777TR3377,Avenue de la Pompignane,50,2017_013_01,07/09/12,13/09/12,Salaison-Novigens,723,798,8167,#N/A,9,2012,Magnétique,3377
2663,1777TR144,Avenue de la Pompignane,50,2025_011_01,16/08/12,22/08/12,Peque-Novigens,577,825,7721,#N/A,8,2012,Magnétique,144
2665,1777TR3377,Avenue de la Pompignane,50,2306_001_01,16/08/12,22/08/12,Salaison-Novigens,615,674,7272,#N/A,8,2012,Magnétique,3377
2664,1777TR144,Avenue de la Pompignane,50,2033_008_02,16/08/12,22/08/12,Novigens-Pequet,653,692,8063,#N/A,8,2012,Magnétique,144
1600,1777TR6077,Avenue de la Pompignane,50,214_016_02,29/11/08,05/12/08,Colomb-Castelnau,648,736,8856,#N/A,11,2008,Pneumatique,6077
1599,1777TR6077,Avenue de la Pompignane,50,214_016_01,29/11/08,05/12/08,Castelnau-Colomb,836,864,10565,#N/A,11,2008,Pneumatique,6077
1318,1777TR6049,Avenue de la Pompignane,50,202_012_01,10/11/07,16/11/07,Colomb-Castelnau,650,557,5290,R.A.S,11,2007,Pneumatique,6049
1287,1777TR6014,Avenue de la Pompignane,50,210_011_01,29/06/07,05/07/07,Pompignane-mendes,256,229,1639,R.A.S,6,2007,Pneumatique,6014
1286,1777TR6049,Avenue de la Pompignane,50,218_005_01,29/06/07,05/07/07,Pompignane-Colomb,1228,1241,15507,R.A.S,6,2007,Pneumatique,6049
1145,1777TR6077,Avenue de la Pompignane,50,209_009_02,10/11/06,16/11/06,Colomb-Castelnau,856,909,10530,#N/A,11,2006,Pneumatique,6077
1144,1777TR6077,Avenue de la Pompignane,50,209_009_01,10/11/06,16/11/06,Castelnau-Colomb,903,973,11541,#N/A,11,2006,Pneumatique,6077
643,1777TR1041,Avenue de la Pompignane,50,212_008_01,18/10/03,24/10/03,Colomb-Castelnau,1232,1150,13542,Tube coupé,10,2003,Pneumatique,1041
642,1777TR1041,Avenue de la Pompignane,50,872_012_01,18/10/03,24/10/03,Castelnau-Colomb,1257,1382,15364,Tube coupé,10,2003,Pneumatique,1041
602,1777TR3724,Avenue de la Pompignane,50,856_007_02,07/05/03,13/05/03,Colomb-Castelnau,911,980,7730,Tube coupé,5,2003,Pneumatique,3724
601,1777TR3724,Avenue de la Pompignane,50,856_007_01,07/05/03,13/05/03,Castelnau-Colomb,939,1046,8605,Tube coupé,5,2003,Pneumatique,3724
599,1777TR1041,Avenue de la Pompignane,50,864_006_01,07/05/03,13/05/03,Castelnau-Colomb,1860,1999,17872,Tube coupé,5,2003,Pneumatique,1041
603,1777TR3374,Avenue de la Pompignane,50,845_006_01,07/05/03,13/05/03,Colomb-Castelnau,731,710,8188,#N/A,5,2003,Pneumatique,3374
604,1777TR3374,Avenue de la Pompignane,50,845_006_02,07/05/03,13/05/03,Castelnau-Colomb,834,915,10755,#N/A,5,2003,Pneumatique,3374
600,1777TR1041,Avenue de la Pompignane,50,872_006_01,07/05/03,13/05/03,Colomb-Castelnau,1330,1277,13158,#N/A,5,2003,Pneumatique,1041
527,1777TR6014,Avenue de la Pompignane,50,1559.002.01,30/05/02,05/06/02,Garigliano-Pierre,646,683,6050,#N/A,5,2002,Pneumatique,6014
524,1777TR3337,Avenue de la Pompignane,50,1935.002.01,30/05/02,05/06/02,Castelnau-Colomb,664,761,3625,#N/A,5,2002,Pneumatique,3337
257,1777TR1041,Avenue de la Pompignane,50,POMP.012,13/10/98,19/10/98,Colomb-Pequet,1202,1246,14351,#N/A,10,1998,Pneumatique,1041
256,1777TR1041,Avenue de la Pompignane,50,POMP.002,13/10/98,19/10/98,Pequet-Colomb,1095,1196,12196,#N/A,10,1998,Pneumatique,1041
180,1777TR1041,Avenue de la Pompignane,50,POMP.012,20/06/97,26/06/97,Colomb-Castelnau,1172,1464,16218,#N/A,6,1997,Pneumatique,1041
179,1777TR1041,Avenue de la Pompignane,50,POMP.002,20/06/97,26/06/97,Castelnau-Colomb,1383,1704,17805,#N/A,6,1997,Pneumatique,1041
9,1777TR6077,Avenue de la Pompignane,50,POMP.001,12/03/96,18/03/96,Salaison-Colomb,857,931,9700,#N/A,3,1996,Pneumatique,6077
3602,1519TR20429,Avenue de la Mer,50,203_005_01,14/10/13,18/10/13,Picasso_Carnon,619,947,8430,,10,2013,Pneumatique,20429
3603,1519TR20429,Avenue de la Mer,50,214_002_02,14/10/13,18/10/13,Carnon_Picasso,832,916,10111,,10,2013,Pneumatique,20429
646,1519TR1310,Avenue de la Mer,50,845_012_01,05/11/03,11/11/03,Granier-Perols,1519,2382,19843,#N/A,11,2003,Pneumatique,1310
645,1519TR1322,Avenue de la Mer,50,856_013_02,05/11/03,11/11/03,Granier-Colomb,1669,1449,15691,#N/A,11,2003,Pneumatique,1322
644,1519TR1322,Avenue de la Mer,50,856_013_01,05/11/03,11/11/03,Colomb-Granier,1061,1754,14578,#N/A,11,2003,Pneumatique,1322
647,1519TR1310,Avenue de la Mer,50,845_012_02,05/11/03,11/11/03,Perols-Granier,1742,1790,17163,#N/A,11,2003,Pneumatique,1310
288,1519TR1323,Avenue de la Mer,50,BOIR.023,15/01/99,21/01/99,Parking-Granier,178,476,1727,#N/A,1,1999,Pneumatique,1323
3546,1380TR6341,Avenue de la Liberté,50,6503_001_01,28/09/13,04/10/13,Murat_Cambronne,996,1152,12584,,9,2013,Magnétique,6341
3547,1380TR6341,Avenue de la Liberté,50,6511_001_02,28/09/13,04/10/13,Cambronne_Murat,1333,1184,14824,,9,2013,Magnétique,6341
3023,1380TR6341,Avenue de la Liberté,50,2082_006_02,22/03/13,28/03/13,Alpes_Indochine,701,679,8528,,3,2013,Magnétique,6341
3022,1380TR6341,Avenue de la Liberté,50,2274_005_02,22/03/13,28/03/13,Alpes_Indochine,656,640,7254,,3,2013,Magnétique,6341
3021,1380TR6341,Avenue de la Liberté,50,2104_005_02,22/03/13,28/03/13,Alpes_Forgues,327,260,2775,,3,2013,Magnétique,6341
3020,1380TR6341,Avenue de la Liberté,50,2303_005_01,22/03/13,28/03/13,Indochine_Alpes,612,674,7644,,3,2013,Magnétique,6341
3019,1380TR6341,Avenue de la Liberté,50,2065_006_01,22/03/13,28/03/13,Indochine_Alpes,687,768,9902,,3,2013,Magnétique,6341
1430,1380TR6341,Avenue de la Liberté,50,208_006_01,29/03/08,04/04/08,Paillade-Centre,1006,903,7107,#N/A,3,2008,Pneumatique,6341
1431,1380TR6341,Avenue de la Liberté,50,208_006_02,29/03/08,04/04/08,Centre-Paillade,479,676,3665,#N/A,3,2008,Pneumatique,6341
330,1380TR6341,Avenue de la Liberté,50,LIBE.001,15/06/99,21/06/99,Schuman-Indochine,1368,1020,14925,#N/A,6,1999,Pneumatique,6341
331,1380TR6341,Avenue de la Liberté,50,LIBE.002,15/06/99,21/06/99,Indochine-Schuman,85,522,1289,#N/A,6,1999,Pneumatique,6341
221,1380TR727,Avenue de la Liberté,50,LIB.012,16/01/98,22/01/98,Fages-Indochine,1903,1673,18795,#N/A,1,1998,Pneumatique,727
220,1380TR727,Avenue de la Liberté,50,LIB.002,16/01/98,22/01/98,Indochine-Fages,1624,1948,20019,#N/A,1,1998,Pneumatique,727
144,1380TR5723,Avenue de la Liberté,50,LIBE.002,17/05/97,23/05/97,Indochine-Alizes,480,492,5683,#N/A,5,1997,Pneumatique,5723
52,1380TR6673,Avenue de la Liberté,50,EURO.011,28/09/96,04/10/96,Schuman-Spaak,1338,2049,17286,#N/A,9,1996,Pneumatique,6673
51,1380TR6685,Avenue de la Liberté,50,EURO.001,28/09/96,04/10/96,Spaak-Schuman,2185,1683,14873,#N/A,9,1996,Pneumatique,6685
3568,1337TR3312,Avenue de la Justice de Castelnau,50,203_004_01,02/10/13,08/10/13,Concorde_St Lazare,742,899,10702,,10,2013,Pneumatique,3312
3569,1337TR3312,Avenue de la Justice de Castelnau,50,203_004_02,02/10/13,08/10/13,St Lazare_Concorde,1354,1180,13793,,10,2013,Pneumatique,3312
3177,1337TR3206,Avenue de la Justice de Castelnau,9999,CT28_2013-03-18.xls,18/03/13,24/03/13,Curat-Montasinos,398,412,4276,,3,2013,Regulation,3206
3054,1337TR3206,Avenue de la Justice de Castelnau,9999,CT28_2013-03-18.xls,18/03/13,24/03/13,Curat-Montasinos,398,412,4276,,3,2013,Regulation,3206
3055,1337TR4306,Avenue de la Justice de Castelnau,9999,CT26_2013-03-18.xls,18/03/13,24/03/13,Dunant-Flandre,302,318,3572,,3,2013,Regulation,4306
3056,1337TR4306,Avenue de la Justice de Castelnau,9999,CT25_2013-03-18.xls,18/03/13,24/03/13,Flandre-Dunant,273,318,3605,,3,2013,Regulation,4306
3180,1337TR3087,Avenue de la Justice de Castelnau,9999,CT29_2013-03-18.xls,18/03/13,24/03/13,Saint Lazare-Ferran,156,170,1018,,3,2013,Regulation,3087
3179,1337TR4306,Avenue de la Justice de Castelnau,9999,CT25_2013-03-18.xls,18/03/13,24/03/13,Flandre-Dunant,273,318,3605,,3,2013,Regulation,4306
3178,1337TR4306,Avenue de la Justice de Castelnau,9999,CT26_2013-03-18.xls,18/03/13,24/03/13,Dunant-Flandre,302,318,3572,,3,2013,Regulation,4306
3057,1337TR3087,Avenue de la Justice de Castelnau,9999,CT29_2013-03-18.xls,18/03/13,24/03/13,Saint Lazare-Ferran,156,170,1018,,3,2013,Regulation,3087
2840,1337TR4306,Avenue de la Justice de Castelnau,9999,CT25_2012-11-19.xls,19/11/12,25/11/12,Flandre-Dunant,284,299,3734,0,11,2012,Regulation,4306
2841,1337TR3087,Avenue de la Justice de Castelnau,9999,CT29_2012-11-19.xls,19/11/12,25/11/12,Saint Lazare-Ferran,160,164,1736,0,11,2012,Regulation,3087
2839,1337TR4306,Avenue de la Justice de Castelnau,9999,CT26_2012-11-19.xls,19/11/12,25/11/12,Dunant-Flandre,316,335,3769,0,11,2012,Regulation,4306
2838,1337TR3206,Avenue de la Justice de Castelnau,9999,CT28_2012-11-19.xls,19/11/12,25/11/12,Curat-Montasinos,432,421,3929,0,11,2012,Regulation,3206
2773,1337TR3206,Avenue de la Justice de Castelnau,9999,CT28_2012-03-19.xls,19/03/12,25/03/12,Curat-Montasinos,448,496,4637,0,3,2012,Regulation,3206
2775,1337TR4306,Avenue de la Justice de Castelnau,9999,CT25_2012-03-19.xls,19/03/12,25/03/12,Flandre-Dunant,301,299,3509,0,3,2012,Regulation,4306
2774,1337TR4306,Avenue de la Justice de Castelnau,9999,CT26_2012-03-19.xls,19/03/12,25/03/12,Dunant-Flandre,328,359,3965,0,3,2012,Regulation,4306
2776,1337TR3087,Avenue de la Justice de Castelnau,9999,CT29_2012-03-19.xls,19/03/12,25/03/12,Saint Lazare-Ferran,265,296,3200,0,3,2012,Regulation,3087
2483,1337TR3179,Avenue de la Justice de Castelnau,50,2025_007_02,30/09/11,06/10/11,Dunant-Castelnau,571,699,7480,#N/A,9,2011,Magnétique,3179
2482,1337TR3179,Avenue de la Justice de Castelnau,50,1469_007_02,30/09/11,06/10/11,Dunant-Castelnau,472,595,5425,#N/A,9,2011,Magnétique,3179
2481,1337TR3179,Avenue de la Justice de Castelnau,50,2082_006_01,30/09/11,06/10/11,Castelnau-Dunant,413,314,3518,#N/A,9,2011,Magnétique,3179
2480,1337TR3179,Avenue de la Justice de Castelnau,50,1600_011_01,30/09/11,06/10/11,Castelnau-Dunant,505,456,5668,#N/A,9,2011,Magnétique,3179
2290,1337TR4306,Avenue de la Justice de Castelnau,9999,CT25_2011-03-21.xls,21/03/11,27/03/11,Flandre-Dunant,331,264,3229,0,3,2011,Regulation,4306
2289,1337TR4306,Avenue de la Justice de Castelnau,9999,CT26_2011-03-21.xls,21/03/11,27/03/11,Dunant-Flandre,315,360,3851,0,3,2011,Regulation,4306
2291,1337TR3087,Avenue de la Justice de Castelnau,9999,CT29_2011-03-21.xls,21/03/11,27/03/11,Saint Lazare-Ferran,241,335,3246,0,3,2011,Regulation,3087
2288,1337TR3206,Avenue de la Justice de Castelnau,9999,CT28_2011-03-21.xls,21/03/11,27/03/11,Curat-Montasinos,411,437,4430,0,3,2011,Regulation,3206
2123,1337TR3180,Avenue de la Justice de Castelnau,50,1565_006_02,22/09/10,28/09/10,Castelnau-Dunant,0,0,3910,Compteur défectueux,9,2010,Magnétique,3180
2122,1337TR3180,Avenue de la Justice de Castelnau,50,1589_006_02,22/09/10,28/09/10,Castelnau-Dunant,614,505,5990,#N/A,9,2010,Magnétique,3180
2120,1337TR3180,Avenue de la Justice de Castelnau,50,1561_006_01,22/09/10,28/09/10,Dunant-Castelnau,394,513,4868,#N/A,9,2010,Magnétique,3180
2121,1337TR3180,Avenue de la Justice de Castelnau,50,1459_002_01,22/09/10,28/09/10,Dunant-Castelnau,613,712,7234,#N/A,9,2010,Magnétique,3180
1365,1337TR3214,Avenue de la Justice de Castelnau,50,215_014_01,14/12/07,20/12/07,Dunant-Castelnau,641,685,5757,R.A.S,12,2007,Pneumatique,3214
1364,1337TR3214,Avenue de la Justice de Castelnau,50,214_014_01,14/12/07,20/12/07,Dunant-Roqueturiere,67,79,539,R.A.S,12,2007,Pneumatique,3214
1358,1337TR3087,Avenue de la Justice de Castelnau,50,211_013_01,14/12/07,20/12/07,Castelnau-Lazare,100,103,760,R.A.S,12,2007,Pneumatique,3087
1359,1337TR3087,Avenue de la Justice de Castelnau,50,208_013_01,14/12/07,20/12/07,Castelnau-Dunant,583,579,4738,R.A.S,12,2007,Pneumatique,3087
318,1337TR3213,Avenue de la Justice de Castelnau,50,JUST.051,05/05/99,11/05/99,Mende-Castelnau,1140,1090,11076,#N/A,5,1999,Pneumatique,3213
319,1337TR4306,Avenue de la Justice de Castelnau,50,JUST.061,05/05/99,11/05/99,Castelnau-Mende,697,757,9470,#N/A,5,1999,Pneumatique,4306
305,1337TR4306,Avenue de la Justice de Castelnau,50,JUST.041,02/02/99,08/02/99,Mende Castelnau,756,1014,11342,#N/A,2,1999,Pneumatique,4306
301,1337TR3214,Avenue de la Justice de Castelnau,50,JUST.001,02/02/99,08/02/99,Castelnau-Mende,681,639,8043,#N/A,2,1999,Pneumatique,3214
302,1337TR3206,Avenue de la Justice de Castelnau,50,JUST.011,02/02/99,08/02/99,Castelnau-Mende,783,704,8695,#N/A,2,1999,Pneumatique,3206
303,1337TR3206,Avenue de la Justice de Castelnau,50,JUST.021,02/02/99,08/02/99,Mende-Castelnau,893,1129,11390,#N/A,2,1999,Pneumatique,3206
304,1337TR3180,Avenue de la Justice de Castelnau,50,JUST.031,02/02/99,08/02/99,Castelnau-Mende,785,680,9323,#N/A,2,1999,Pneumatique,3180
248,1337TR3181,Avenue de la Justice de Castelnau,50,JUST.031,21/09/98,27/09/98,Ferran-Mende,690,705,8562,#N/A,9,1998,Pneumatique,3181
